passengers, 8, false, 0
17415.0949287083, 17415.428316375, 3.08500003814697, 4.0
17416.078490125, 17416.2284486667, 2.75500011444092, 4.0
17416.3116621667, 17416.3783968333, -0.462500095367432, 4.0
17416.4950460417, 17416.7950647917, 4.40499973297119, 4.0
17416.8452484167, 17416.945063625, 3.00250053405762, 4.0
17416.9950901667, 17417.0951384583, 3.08500003814697, 4.0
17417.1451295417, 17417.245166125, 2.59000015258789, 4.0
17417.29514025, 17417.3784600417, 3.08500003814697, 4.0
releases, 5, false, 0
17420.54537175, 17420.7453438333, 13.0675010681152, 3.0
17420.762047125, 17421.2120567917, 8.69499969482422, 3.0
17421.2620627917, 17421.3621130833, 2.42499971389771, 3.0
17421.4789902917, 17421.612247875, 5.23000049591064, 3.0
17421.66234175, 17421.7623084583, 3.08500003814697, 3.0
vtv, 0, false, 0
vtv, 6, false, 0
17438.1469895417, 17440.1636762917, 26.1849994659424, 4.0
17440.3136191667, 17440.9472091667, 24.0399990081787, 4.0
17441.3806447083, 17441.5638877083, -1.94749999046326, 4.0
17442.7972056667, 17443.880466875, 20.0799999237061, 4.0
17444.180243875, 17444.6809119583, 16.1199989318848, 4.0
17444.9639920417, 17445.5975265, 25.0300006866455, 4.0
pgm, 3, false, 1
17449.5643959583, 17450.6312742083, 16.1199989318848, 4.0
17450.8476702917, 17451.4313598333, 8.11750030517578, 4.0
17451.6643510833, 17452.2647710833, 11.0874996185303, 4.0
kfc, 3, false, 2
17454.2145820833, 17455.097926875, 9.27250003814697, 4.0
17455.3313399167, 17455.68162575, 6.22000026702881, 4.0
17455.9146260417, 17456.231528625, 5.39499950408936, 4.0
cal, 3, false, 3
17457.9148544583, 17458.2817712917, 1.10500001907349, 4.0
17458.5314811667, 17458.7316030833, 1.35249996185303, 4.0
17459.031501375, 17459.6481644583, 10.0975008010864, 4.0
xnf, 3, false, 4
17462.2150495417, 17463.0819135833, 23.1325016021729, 4.0
17463.248444, 17463.7651475833, 14.4699993133545, 4.0
17463.9819729167, 17464.298482125, 6.05500030517578, 4.0
znx, 5, false, 5
17466.1152468333, 17466.3657798333, 33.0, 1.0
17466.1152468333, 17470.0822134583, 14.2224998474121, 4.0
17472.2823654583, 17473.4492957917, 26.0200004577637, 4.0
17473.732467625, 17474.3992360833, 13.3150005340576, 4.0
17474.6824962917, 17475.464618125, 21.3175010681152, 4.0
dja, 3, false, 6
17477.4327517083, 17477.7997143333, 9.19000053405762, 4.0
17478.1496967917, 17478.5330639583, 8.19999980926514, 4.0
17478.8327576667, 17479.083075, 3.41499996185303, 4.0
xnv, 3, false, 7
17482.3997054583, 17483.4496092917, 21.2350006103516, 4.0
17483.7333490417, 17485.4501152917, 13.0675010681152, 4.0
17485.6995649583, 17487.0000112917, 18.0174999237061, 4.0
eyg, 3, false, 8
17489.2003423333, 17489.633795625, 5.06500053405762, 4.0
17489.8336005833, 17490.8505725833, 23.0500011444092, 4.0
17491.150387625, 17491.5338808333, 6.05500030517578, 4.0
auj, 3, false, 9
17493.317273125, 17493.583719, 1.02250003814697, 4.0
17493.8505596667, 17495.0506136667, 19.4200000762939, 4.0
17495.2006167917, 17495.8008279167, 8.11750030517578, 4.0
dww, 3, false, 10
17497.5174392917, 17498.0176065417, 6.38500022888184, 4.0
17498.2843352083, 17498.934185125, 23.0500011444092, 4.0
17499.1174822917, 17499.8329086667, 21.0700016021729, 4.0
nsp, 3, false, 11
17502.034558, 17503.0846742917, 13.0675010681152, 4.0
17503.317784125, 17504.5177795417, 16.0375003814697, 4.0
17504.8513557083, 17505.4512074583, 15.2124996185303, 4.0
khe, 5, false, 12
17507.4680331667, 17508.317982, 9.19000053405762, 4.0
17508.635004125, 17512.4686130833, 14.0574989318848, 4.0
17513.7852987083, 17514.25216875, 11.1700000762939, 4.0
17514.4682812083, 17515.0184993333, 8.28250026702881, 4.0
17515.2853450833, 17515.8188632917, 7.21000003814697, 4.0
ukg, 3, false, 13
17518.5520590417, 17519.1858784167, 22.0599994659424, 4.0
17519.4854187917, 17520.0522910833, 11.0050010681152, 4.0
17520.4687092917, 17521.3859613333, 7.04500007629395, 4.0
fho, 3, false, 14
17523.4525679583, 17524.2358578333, 4.32250022888184, 4.0
17524.61936775, 17526.3024764583, 11.0874996185303, 4.0
17526.8362411667, 17527.8194832917, 11.0050010681152, 4.0
ptw, 3, false, 15
17530.8029905417, 17531.769733875, 21.1525001525879, 4.0
17531.986378375, 17532.7363565833, 18.1824989318848, 4.0
17533.0865787917, 17534.7351619167, 20.2449989318848, 4.0
uoc, 3, false, 16
17537.0704100833, 17537.8533680417, 24.0399990081787, 4.0
17538.170285625, 17539.2371539167, 15.0475006103516, 4.0
17539.5205178333, 17539.93698275, 4.32250022888184, 4.0
dzq, 3, false, 17
17542.0203089583, 17542.403872625, 3.25, 4.0
17542.670406, 17543.4873631667, 25.2775001525879, 4.0
17543.70372825, 17544.5540755833, 13.0675010681152, 4.0
uyy, 3, false, 18
17546.4702143333, 17547.2871542917, 19.0900001525879, 4.0
17547.4538061667, 17549.0708046667, 23.3800010681152, 4.0
17549.2207859583, 17549.7541377917, 23.0500011444092, 4.0
rlo, 3, false, 19
17551.4709563333, 17552.6210297917, 17.1925010681152, 4.0
17552.871282, 17553.4045863333, 12.3249988555908, 4.0
17553.6043602083, 17554.153171625, 15.0475006103516, 4.0
box, 3, false, 20
17555.7380169583, 17556.1047706667, 3.08500003814697, 4.0
17556.3879914583, 17557.1213298333, 12.0774993896484, 4.0
17557.4044320417, 17558.404735125, 21.2350006103516, 4.0
xdv, 3, false, 21
17561.021623875, 17561.755286125, 25.1950016021729, 4.0
17562.0049433333, 17562.3552175833, 6.13749980926514, 4.0
17562.671671625, 17563.7372766667, 20.0799999237061, 4.0
tte, 3, false, 22
17565.305398875, 17566.2885698333, 19.2550010681152, 4.0
17566.4551892083, 17566.938589, 19.0900001525879, 4.0
17567.2224155417, 17567.6886544167, 4.07499980926514, 4.0
kip, 3, false, 23
17569.2720800417, 17569.8388864167, 14.3049983978271, 4.0
17570.2723887083, 17571.172473375, 8.36499977111816, 4.0
17571.3889905417, 17572.0876875417, 13.0675010681152, 4.0
bjf, 3, false, 24
17574.6059305833, 17575.0061120833, 0.115000247955322, 4.0
17575.1059444167, 17575.689234875, 8.03500080108643, 4.0
17576.0060158333, 17576.4395125417, 5.06500053405762, 4.0
nhb, 3, false, 25
17579.2896697917, 17580.3564984583, 13.2325000762939, 4.0
17580.6396007083, 17581.3392372083, 8.03500080108643, 4.0
17581.5558994167, 17581.8396675, 1.10500001907349, 4.0
aqr, 3, false, 26
17583.4731262083, 17583.756586625, 0.0325002670288086, 4.0
17584.123243125, 17585.2903592083, 15.1300010681152, 4.0
17585.4733676667, 17585.9564637917, 19.1725006103516, 4.0
iqk, 3, false, 27
17588.05671875, 17588.556945, 8.11750030517578, 4.0
17588.8069534167, 17589.4902025417, 16.3674983978271, 4.0
17589.689958625, 17590.290117375, 9.02500057220459, 4.0
qty, 3, false, 28
17593.3570930417, 17593.9905667083, 18.0174999237061, 4.0
17594.190342, 17595.5572628333, 19.0075016021729, 4.0
17595.723808, 17596.4891392917, 23.0500011444092, 4.0
xwo, 3, false, 29
17598.6740947917, 17599.44075925, 22.2250003814697, 4.0
17599.5908776667, 17600.2745172917, 22.1424999237061, 4.0
17600.7242395, 17601.324314875, 16.1199989318848, 4.0
jhy, 3, false, 30
17605.3243965417, 17605.9250552917, 12.3249988555908, 4.0
17606.4076477917, 17608.5077686667, 11.0050010681152, 4.0
17609.0913135417, 17612.057067875, 23.0500011444092, 4.0
sds, 3, false, 31
17614.308378625, 17615.6751520833, 17.0275001525879, 4.0
17615.9750597917, 17616.7253694167, 7.12750053405762, 4.0
17617.1585991667, 17618.142116375, 14.1399993896484, 4.0
shv, 3, false, 32
17619.9423100833, 17621.1590050417, 17.1100006103516, 4.0
17621.4757665, 17623.2259085, 8.03500080108643, 4.0
17623.5256157083, 17624.99132775, 24.1224994659424, 4.0
aaw, 3, false, 33
17626.5591978333, 17626.7760305, 1.1875, 4.0
17627.0262157917, 17627.2594445417, 3.33249950408936, 4.0
17627.5927902083, 17628.4913475417, 22.0599994659424, 4.0
ffq, 3, false, 34
17633.042715875, 17633.476338, 7.21000003814697, 4.0
17633.6431415417, 17634.026529, 6.05500030517578, 4.0
17634.2264711667, 17635.0084020417, 15.0475006103516, 4.0
nte, 3, false, 35
17637.743305375, 17638.3433808333, 12.1599998474121, 4.0
17638.5766340417, 17639.243601625, 18.1000003814697, 4.0
17639.426393375, 17639.7097372917, 8.69499969482422, 4.0
zcm, 3, false, 36
17642.4435925417, 17643.09360825, 24.1224994659424, 4.0
17643.227092125, 17643.660503875, 7.04500007629395, 4.0
17643.976989, 17644.4933557917, 9.19000053405762, 4.0
ssc, 3, false, 37
17645.996671625, 17646.9105213333, 16.0375003814697, 4.0
17647.0775268333, 17647.6603644583, 19.0075016021729, 4.0
17647.8604367083, 17648.0941350417, 4.15750026702881, 4.0
mcr, 3, false, 38
17650.2941623333, 17650.9945810833, 12.2424983978271, 4.0
17651.19441275, 17651.4275267083, 3.16750049591064, 4.0
17651.760817375, 17652.44309475, 16.3674983978271, 4.0
wfz, 3, false, 39
17655.0444190833, 17655.8781315417, 23.1325016021729, 4.0
17656.1445032917, 17656.4778362083, 5.55999946594238, 4.0
17656.6112662917, 17657.3098962083, 26.5974998474121, 4.0
abw, 3, false, 40
17659.061768125, 17659.2282255417, -0.627500057220459, 4.0
17659.461401, 17659.6947195417, 3.16750049591064, 4.0
17659.9117737917, 17660.91027625, 20.0799999237061, 4.0
qcr, 3, false, 41
17663.745047, 17664.4283841667, 17.1100006103516, 4.0
17664.594976625, 17664.8619395417, 5.55999946594238, 4.0
17665.011668, 17665.977050125, 16.0375003814697, 4.0
vhp, 3, false, 42
17668.028922625, 17668.8120272917, 22.0599994659424, 4.0
17669.1119115, 17669.5123041667, 9.02500057220459, 4.0
