not quite so smart as you think, 0, false, 1
not quite so smart as you think, 89, false, 1
192311.1457215, 192311.228967167, -5.0, 4.0
192311.328870458, 192311.395524375, -5.0, 4.0
192311.678701, 192311.760874125, -5.0, 4.0
192312.028732792, 192312.110852458, -5.0, 4.0
192313.362278375, 192313.762117458, 2.09500026702881, 4.0
192314.779237375, 192314.845538375, 100.0, 1.0
192316.045684167, 192316.862731417, -0.875, 4.0
192317.729098375, 192317.794648917, -5.0, 4.0
192317.912972375, 192317.962585167, -5.0, 4.0
192318.895970708, 192319.544853292, 8.03500080108643, 4.0
192320.679482375, 192322.411481167, 18.1000003814697, 4.0
192323.012940583, 192323.078265083, -5.0, 4.0
192323.162859333, 192323.229813792, -5.0, 4.0
192323.329840208, 192323.379679792, -5.0, 4.0
this is a very good idea, 113, false, 6
192330.330127833, 192330.99554675, 18.0174999237061, 4.0
192331.696731625, 192331.778877083, -5.0, 4.0
192331.863522417, 192331.930289, -5.0, 4.0
192331.99688875, 192332.062178125, -5.0, 4.0
192333.213743333, 192333.796929958, 8.03500080108643, 4.0
192334.380316208, 192334.462341083, -5.0, 4.0
192335.080424333, 192335.662493542, 9.02500057220459, 4.0
192336.566261833, 192336.645803833, -5.0, 4.0
192336.747287833, 192336.812523125, -5.0, 4.0
192336.897197833, 192336.995837792, -5.0, 4.0
192337.413751708, 192337.512513292, -5.0, 4.0
192337.880469208, 192337.980456708, -5.0, 4.0
192338.097219708, 192338.196063083, -5.0, 4.0
192338.347299583, 192338.395979, -5.0, 4.0
192341.714162083, 192341.830741083, 100.0, 1.0
192341.662803833, 192342.212905, -5.0, 4.0
192343.080977875, 192344.580938042, 7.04500007629395, 4.0
192346.81450425, 192347.546437458, 18.3474998474121, 4.0
192349.764899042, 192350.148089292, 1.10500001907349, 4.0
192351.263411, 192351.347969625, -5.0, 4.0
192351.448066958, 192351.514796917, -5.0, 4.0
192352.781623542, 192353.330324667, 10.1800003051758, 4.0
192354.998196833, 192355.863944708, 19.0075016021729, 4.0
192357.398525542, 192357.881854833, 2.09500026702881, 4.0
192358.398598042, 192358.480576917, -5.0, 4.0
192358.56525425, 192358.6487195, -5.0, 4.0
192359.698672083, 192360.232016167, 1.10500001907349, 4.0
192362.298763875, 192362.698829458, 2.01250028610229, 4.0
192363.465616, 192363.547537, -5.0, 4.0
192363.632294833, 192363.715761125, -5.0, 4.0
192365.232379917, 192366.382368708, 22.0599994659424, 4.0
192368.415851958, 192368.665857667, 0.0325002670288086, 4.0
192369.532545958, 192369.599117292, 100.0, 1.0
192369.501795208, 192369.799249583, -5.0, 4.0
192372.348905083, 192372.499389375, 100.0, 1.0
192372.348905083, 192372.748288333, -5.0, 4.0
192373.764963875, 192374.714996833, 19.0075016021729, 4.0
192375.416076167, 192375.4659145, -5.0, 4.0
192375.58261575, 192375.649377667, -5.0, 4.0
192375.749766167, 192375.814939583, -5.0, 4.0
192375.916421333, 192375.981939167, -5.0, 4.0
192376.216278583, 192376.298497792, -5.0, 4.0
192376.933095375, 192377.366444542, 4.07499980926514, 4.0
192377.983102375, 192378.081905458, -5.0, 4.0
192378.166953167, 192378.248516083, -5.0, 4.0
192378.350287875, 192378.416594083, -5.0, 4.0
192378.533295375, 192378.583159542, -5.0, 4.0
192378.91651175, 192379.01524825, -5.0, 4.0
192379.283230958, 192379.366537333, -5.0, 4.0
192380.450325625, 192381.215654375, 13.8099994659424, 4.0
192381.816633667, 192381.883296667, -5.0, 4.0
192381.983451875, 192382.048937917, -5.0, 4.0
192382.150476833, 192382.200141917, -5.0, 4.0
192382.300181833, 192382.366895542, -5.0, 4.0
192382.483539208, 192382.533395875, -5.0, 4.0
192382.96668375, 192383.050099375, -5.0, 4.0
192384.732231167, 192385.300397458, -5.0, 4.0
192385.916987958, 192385.983618875, -5.0, 4.0
192386.0834635, 192386.148874917, -5.0, 4.0
192386.266811417, 192386.33241825, -5.0, 4.0
192386.78369625, 192386.865886708, -5.0, 4.0
192388.217220125, 192389.0993445, 24.2875003814697, 4.0
192389.73390225, 192389.81596825, -5.0, 4.0
192389.9005955, 192389.984021667, -5.0, 4.0
192390.617273917, 192390.682734625, -5.0, 4.0
192391.300858667, 192392.067431667, 0.0325002670288086, 4.0
192393.117569583, 192393.200780375, 100.0, 1.0
192393.067398792, 192393.516149708, -5.0, 4.0
192393.767399667, 192393.9175545, 100.0, 1.0
192393.767399667, 192394.199676625, -5.0, 4.0
192395.050802333, 192396.216318833, 24.2049999237061, 4.0
192398.367799875, 192398.717842125, 2.01250028610229, 4.0
192400.2666695, 192400.333403542, -5.0, 4.0
192400.434653708, 192400.500000625, -5.0, 4.0
192401.534789958, 192402.21690625, 9.02500057220459, 4.0
192403.268176125, 192403.353141875, -5.0, 4.0
192403.451319708, 192403.500196208, -5.0, 4.0
192403.801471792, 192403.883527583, -5.0, 4.0
192405.268328792, 192406.317147917, 12.9025001525879, 4.0
192406.868365417, 192406.934852417, -5.0, 4.0
192407.035120292, 192407.100451667, -5.0, 4.0
192407.201738292, 192407.267111125, -5.0, 4.0
192407.451645292, 192407.550666958, -5.0, 4.0
192407.63516525, 192407.7172095, -5.0, 4.0
192408.685695417, 192409.8507745, 13.0675010681152, 4.0
192410.50192775, 192410.600691458, -5.0, 4.0
192410.685271917, 192410.767405458, -5.0, 4.0
192410.851943292, 192410.918842542, -5.0, 4.0
192411.185295042, 192411.23422125, -5.0, 4.0
192411.385504875, 192411.435253333, -5.0, 4.0
192412.485368875, 192413.052073875, 5.23000049591064, 4.0
192414.117567333, 192414.184193708, -5.0, 4.0
192414.285486917, 192414.370479042, -5.0, 4.0
192414.468945042, 192414.534318625, -5.0, 4.0
192414.885545542, 192414.984301958, -5.0, 4.0
192420.7045525, 192421.085972167, 1.02250003814697, 4.0
192421.98602225, 192422.036032583, -5.0, 4.0
192422.152759458, 192422.20155275, -5.0, 4.0
192423.719957958, 192424.41833575, 10.0975008010864, 4.0
192425.786346917, 192426.402953042, 6.05500030517578, 4.0
192427.618549792, 192427.701769125, -5.0, 4.0
192427.786310667, 192427.852045208, -5.0, 4.0
192427.936611208, 192428.018537125, -5.0, 4.0
192428.103029167, 192428.185214875, -5.0, 4.0
192428.586545625, 192428.651840292, -5.0, 4.0
192429.470049292, 192430.036460833, 4.07499980926514, 4.0
192431.019933625, 192431.085408833, -5.0, 4.0
192431.186651125, 192431.252037125, -5.0, 4.0
192431.353537875, 192431.420055542, -5.0, 4.0
192431.503249833, 192431.586807292, -5.0, 4.0
192431.886801833, 192431.952055708, -5.0, 4.0
192432.27009075, 192432.318755292, -5.0, 4.0
192433.736833667, 192434.08676775, 1.02250003814697, 4.0
have a good weekend, 75, false, 7
192438.837321625, 192439.436072417, 7.04500007629395, 4.0
192440.003784833, 192440.086063208, -5.0, 4.0
192440.170547208, 192440.237406333, -5.0, 4.0
192440.320606375, 192440.387339292, -5.0, 4.0
192440.470569042, 192440.520534583, -5.0, 4.0
192442.120738375, 192442.487382792, 0.0325002670288086, 4.0
192444.40412675, 192445.455670958, 21.0700016021729, 4.0
192446.620893333, 192447.037697, 6.13749980926514, 4.0
192447.62104225, 192447.71980475, -5.0, 4.0
192447.871049958, 192447.954297917, -5.0, 4.0
192448.037736333, 192448.119854042, -5.0, 4.0
192448.204421292, 192448.269894208, -5.0, 4.0
192449.38786225, 192449.937856292, 1.02250003814697, 4.0
192450.737827875, 192450.80321125, -5.0, 4.0
192450.888115167, 192450.954729208, -5.0, 4.0
192451.904724458, 192452.35472975, 1.02250003814697, 4.0
192454.104834625, 192455.988280083, 1.92999982833862, 4.0
192456.438269292, 192456.520328458, -5.0, 4.0
192456.605027125, 192456.670431, -5.0, 4.0
192457.655146167, 192458.45404625, 7.21000003814697, 4.0
192459.271972208, 192459.337247417, -5.0, 4.0
192459.73867575, 192460.470711583, 13.3975009918213, 4.0
192460.95527075, 192461.037415417, -5.0, 4.0
192461.122547333, 192461.204048167, -5.0, 4.0
192461.272108583, 192461.338832333, -5.0, 4.0
192461.738596625, 192461.820743667, -5.0, 4.0
192462.605449708, 192463.372175375, 13.0675010681152, 4.0
192463.855280833, 192463.954145625, -5.0, 4.0
192464.022477958, 192464.087585458, -5.0, 4.0
192464.172504208, 192464.238794875, -5.0, 4.0
192464.3246485, 192464.370989667, -5.0, 4.0
192464.688874958, 192464.755450208, -5.0, 4.0
192465.172230625, 192465.472230625, 3.00250053405762, 4.0
192466.471117667, 192466.520999833, -5.0, 4.0
192466.638942208, 192466.704430208, -5.0, 4.0
192466.905590917, 192466.972193375, -5.0, 4.0
192467.155790292, 192467.221336333, -5.0, 4.0
192468.10576025, 192468.43913475, 2.25999975204468, 4.0
192469.005739458, 192469.072559958, -5.0, 4.0
192469.172446417, 192469.23938925, -5.0, 4.0
192470.92264525, 192471.921307083, 19.0075016021729, 4.0
192472.472603208, 192472.571406667, -5.0, 4.0
192472.639356083, 192472.689627, -5.0, 4.0
192472.806046083, 192472.854743042, -5.0, 4.0
192472.9561185, 192473.005005292, -5.0, 4.0
192473.089456, 192473.17153575, -5.0, 4.0
192473.272655375, 192473.338222208, -5.0, 4.0
192473.7394965, 192473.821467167, -5.0, 4.0
192474.856192083, 192475.304997625, 5.06500053405762, 4.0
192475.939613875, 192476.021816, -5.0, 4.0
192476.106453792, 192476.188460292, -5.0, 4.0
192476.256305208, 192476.322912583, -5.0, 4.0
192476.406257125, 192476.473077167, -5.0, 4.0
192477.106322792, 192477.604977083, 5.06500053405762, 4.0
192478.072932458, 192478.139721375, -5.0, 4.0
192478.22312125, 192478.321876125, -5.0, 4.0
192478.406490208, 192478.471900625, -5.0, 4.0
192478.556467625, 192478.623178292, -5.0, 4.0
192479.906601042, 192480.505108083, 12.0774993896484, 4.0
192481.12332625, 192481.221993, -5.0, 4.0
192481.290183333, 192481.356728167, -5.0, 4.0
192482.390124125, 192482.723378292, 3.25, 4.0
192483.423340167, 192483.505545958, -5.0, 4.0
192483.590228417, 192483.655493458, -5.0, 4.0
192483.723519167, 192483.82225875, -5.0, 4.0
192483.890230583, 192483.956800375, -5.0, 4.0
192484.023431417, 192484.122468708, -5.0, 4.0
192485.056893542, 192485.672322042, 13.2325000762939, 4.0
192486.473605333, 192486.555661, -5.0, 4.0
192486.623999208, 192486.707041833, -5.0, 4.0
192487.343103917, 192487.790584083, 4.07499980926514, 4.0
192488.290310042, 192488.373618333, -5.0, 4.0
192488.45706425, 192488.523786792, -5.0, 4.0
192488.6237455, 192488.672446708, -5.0, 4.0
192488.75720075, 192488.822366792, -5.0, 4.0
always cover all the bases, 94, false, 8
192492.774129458, 192492.974052833, 1.02250003814697, 4.0
192494.440851333, 192494.992153833, 11.0874996185303, 4.0
192495.507471333, 192495.589578625, -5.0, 4.0
192495.707934792, 192495.757590208, -5.0, 4.0
192495.857559417, 192495.922912458, -5.0, 4.0
192497.457727375, 192498.423104583, 19.1725006103516, 4.0
192499.157730083, 192499.223303208, -5.0, 4.0
192499.324794833, 192499.38981025, -5.0, 4.0
192499.491208, 192499.524710458, -5.0, 4.0
192499.624544292, 192499.69005725, -5.0, 4.0
192499.791176833, 192499.856787208, -5.0, 4.0
192500.224382208, 192500.289865292, -5.0, 4.0
192500.42495825, 192500.474546042, -5.0, 4.0
192501.657898167, 192501.841329625, 0.0325002670288086, 4.0
192503.541477917, 192504.45686275, 22.3074989318848, 4.0
192505.806924583, 192505.856908333, -5.0, 4.0
192505.941788958, 192506.023619375, -5.0, 4.0
192506.10831525, 192506.158278375, -5.0, 4.0
192506.241643292, 192506.307169333, -5.0, 4.0
192507.191785, 192507.90718575, 20.0799999237061, 4.0
192508.458273458, 192508.541623958, -5.0, 4.0
192508.625376958, 192508.690505208, -5.0, 4.0
192508.774783083, 192508.840206958, -5.0, 4.0
192510.041887833, 192510.275132667, 1.02250003814697, 4.0
192510.775106042, 192510.85842075, -5.0, 4.0
192510.960985667, 192510.992144083, -5.0, 4.0
192511.875324167, 192512.274030958, 3.16750049591064, 4.0
192512.891793292, 192512.991987292, -5.0, 4.0
192513.042222583, 192513.124133583, -5.0, 4.0
192513.225504875, 192513.275666208, -5.0, 4.0
192514.7422135, 192515.307704083, 15.1300010681152, 4.0
192516.809015, 192517.691136958, 20.3274993896484, 4.0
192518.408960167, 192518.49121675, -5.0, 4.0
192518.559040375, 192518.64115975, -5.0, 4.0
192519.8092255, 192520.1745765, 8.11750030517578, 4.0
192521.125734625, 192521.191297875, -5.0, 4.0
192521.276099833, 192521.377187958, -5.0, 4.0
192521.425697208, 192521.491326583, -5.0, 4.0
192521.575859333, 192521.641471833, -5.0, 4.0
192521.809176542, 192521.874778292, -5.0, 4.0
192524.19288425, 192524.858180042, 19.0075016021729, 4.0
192525.742888083, 192525.824906167, -5.0, 4.0
192525.892919917, 192525.976178375, -5.0, 4.0
192526.909578042, 192527.241647917, 2.01250028610229, 4.0
192527.776253, 192527.842869667, -5.0, 4.0
192527.942940958, 192527.991671958, -5.0, 4.0
192528.976535583, 192529.193096792, 1.10500001907349, 4.0
192530.510143958, 192531.042184042, 13.1499996185303, 4.0
192532.626518417, 192532.710070042, -5.0, 4.0
192532.793406833, 192532.858794167, -5.0, 4.0
192532.943364833, 192533.008762375, -5.0, 4.0
192533.493432458, 192534.158816625, 13.3150005340576, 4.0
192534.693481167, 192534.775465542, -5.0, 4.0
192534.86015525, 192534.926898208, -5.0, 4.0
192535.010544083, 192535.092184167, -5.0, 4.0
192536.376850417, 192536.760309417, 2.01250028610229, 4.0
192538.176934458, 192538.242493917, -5.0, 4.0
192538.343711333, 192538.409075625, -5.0, 4.0
192539.377084625, 192540.159260542, 19.0075016021729, 4.0
192540.727123042, 192540.82587, -5.0, 4.0
192541.510604917, 192542.276126, 6.13749980926514, 4.0
192543.077318208, 192543.192719167, -5.0, 4.0
192543.277638625, 192543.359382542, -5.0, 4.0
192543.444146333, 192543.509402875, -5.0, 4.0
192543.593948167, 192543.659579, -5.0, 4.0
192543.74395025, 192543.809558458, -5.0, 4.0
192544.177329292, 192544.226153583, -5.0, 4.0
192544.41089075, 192544.459716167, -5.0, 4.0
192545.177523042, 192545.627523292, 5.14750003814697, 4.0
192546.244090667, 192546.309509208, -5.0, 4.0
192546.394182667, 192546.459704958, -5.0, 4.0
192546.561144417, 192546.609594792, -5.0, 4.0
192546.710700708, 192546.759566875, -5.0, 4.0
192546.894397208, 192546.944216333, -5.0, 4.0
192547.2942105, 192547.35963275, -5.0, 4.0
192548.747530833, 192549.459950875, -5.0, 4.0
192549.811130167, 192550.277729125, -5.0, 4.0
192550.761186208, 192551.176553375, -5.0, 4.0
192554.728138875, 192555.128095333, 1.02250003814697, 4.0
192555.678020083, 192555.776822375, -5.0, 4.0
192555.845048875, 192555.911743792, -5.0, 4.0
192556.728240625, 192557.011639125, 2.01250028610229, 4.0
192557.57814775, 192557.661546417, -5.0, 4.0
192558.711857, 192558.845009958, -0.875, 4.0
192560.762015625, 192561.578712625, 17.0275001525879, 4.0
192562.178517125, 192562.260557208, -5.0, 4.0
192562.328678417, 192562.410649625, -5.0, 4.0
192562.495476583, 192562.560626833, -5.0, 4.0
192563.328701458, 192563.695431458, 5.23000049591064, 4.0
192564.578758625, 192564.660738875, -5.0, 4.0
192564.745572833, 192564.810774667, -5.0, 4.0
192564.895485292, 192564.977508417, -5.0, 4.0
192566.078915708, 192566.944214458, 18.0174999237061, 4.0
192567.578890208, 192567.628906125, -5.0, 4.0
never mix religion and politics, 90, false, 9
192573.162778375, 192573.944722292, 14.0574989318848, 4.0
192575.378205042, 192575.478196042, -5.0, 4.0
192576.679559917, 192577.228413083, 6.13749980926514, 4.0
192577.862845292, 192577.945031375, -5.0, 4.0
192578.046246625, 192578.113036958, -5.0, 4.0
192578.746187667, 192578.829522625, -5.0, 4.0
192578.929779875, 192578.995287958, -5.0, 4.0
192580.730033958, 192581.595059958, 21.1525001525879, 4.0
192583.313319208, 192583.713296958, 6.22000026702881, 4.0
192584.913187625, 192584.978683667, -5.0, 4.0
192585.063512042, 192585.145521958, -5.0, 4.0
192585.230216583, 192585.295460042, -5.0, 4.0
192585.363539, 192585.42903675, -5.0, 4.0
192586.796937125, 192587.56360525, 16.0375003814697, 4.0
192588.180075208, 192588.245760125, -5.0, 4.0
192588.33045425, 192588.39714275, -5.0, 4.0
192588.49704375, 192588.547143458, -5.0, 4.0
192589.99712975, 192590.380133167, 2.01250028610229, 4.0
192590.847065042, 192590.912482708, -5.0, 4.0
192590.997322, 192591.062539542, -5.0, 4.0
192592.247261083, 192592.829103, 11.1700000762939, 4.0
192593.313890958, 192593.38074975, -5.0, 4.0
192593.464109125, 192593.530833417, -5.0, 4.0
192593.613974208, 192593.680754333, -5.0, 4.0
192593.747335917, 192593.780659625, -5.0, 4.0
192594.964114625, 192595.362767917, 9.19000053405762, 4.0
192596.597423583, 192597.479602958, 23.0500011444092, 4.0
192598.080870125, 192598.147472875, -5.0, 4.0
192598.814173292, 192599.514279458, -5.0, 4.0
192600.597788, 192600.731102458, -0.875, 4.0
192601.564520583, 192601.613236208, -5.0, 4.0
192601.715073625, 192601.779926792, -5.0, 4.0
192603.581331917, 192604.146680708, 17.1925010681152, 4.0
192604.731481, 192604.796758875, -5.0, 4.0
192605.314765542, 192605.914805167, 6.22000026702881, 4.0
192606.714730958, 192606.813570417, -5.0, 4.0
192606.881623542, 192606.948320667, -5.0, 4.0
192607.031580458, 192607.09690975, -5.0, 4.0
192607.1814395, 192607.248132375, -5.0, 4.0
192608.581516083, 192609.163763125, 11.3350009918213, 4.0
192609.698356375, 192609.780506958, -5.0, 4.0
192609.865117792, 192609.947151708, -5.0, 4.0
192610.481752042, 192611.01388975, 9.02500057220459, 4.0
192612.698706417, 192613.165204417, 7.04500007629395, 4.0
192613.865214833, 192613.930747417, -5.0, 4.0
192614.465403042, 192615.030989125, 8.03500080108643, 4.0
192616.715591875, 192617.297637292, 17.1100006103516, 4.0
192617.932098875, 192617.998805958, -5.0, 4.0
192618.082184625, 192618.164346583, -5.0, 4.0
192618.232410542, 192618.280957875, -5.0, 4.0
192618.365553708, 192618.397753042, -5.0, 4.0
192619.799104292, 192620.498038875, 13.1499996185303, 4.0
192621.864586333, 192621.964517708, -5.0, 4.0
192622.032794333, 192622.099275833, -5.0, 4.0
192623.416010917, 192623.897815708, 1.84749984741211, 4.0
192625.216066625, 192625.281363125, -5.0, 4.0
192625.366354833, 192625.4314095, -5.0, 4.0
192628.416318833, 192628.832936375, 0.0325002670288086, 4.0
192635.916843583, 192637.048891958, 14.0574989318848, 4.0
192638.348827083, 192638.432277542, -5.0, 4.0
192639.600429917, 192640.133665625, 5.14750003814697, 4.0
192641.232485583, 192641.299241417, -5.0, 4.0
192641.383829333, 192641.465818583, -5.0, 4.0
192641.569645208, 192641.615799417, -5.0, 4.0
192641.850386292, 192641.900558958, -5.0, 4.0
192643.584035583, 192643.967539875, 1.10500001907349, 4.0
192644.967401875, 192645.033892375, -5.0, 4.0
192645.134059667, 192645.216086833, -5.0, 4.0
192647.334197208, 192647.983166708, 16.0375003814697, 4.0
192651.217849042, 192652.200013667, 15.1300010681152, 4.0
192653.601315708, 192654.933595083, 9.4375, 4.0
192656.051325708, 192656.150107042, -5.0, 4.0
192656.235134125, 192656.284639208, -5.0, 4.0
192656.368376125, 192656.450148708, -5.0, 4.0
192656.518219583, 192656.568083167, -5.0, 4.0
192656.868186875, 192656.933525208, -5.0, 4.0
192658.434977417, 192659.183634167, 8.77749919891357, 4.0
192661.985401208, 192662.667194375, 20.0799999237061, 4.0
192663.900739375, 192663.968429042, -5.0, 4.0
192665.135350833, 192665.70087475, 7.12750053405762, 4.0
192667.052140583, 192667.418822792, 1.02250003814697, 4.0
192668.104814958, 192668.152304833, -5.0, 4.0
192668.235601417, 192668.302316083, -5.0, 4.0
192668.402331667, 192668.467600208, -5.0, 4.0
192670.819039583, 192671.7845975, 16.0375003814697, 4.0
192672.867873375, 192672.952372125, -5.0, 4.0
192673.035813792, 192673.119450625, -5.0, 4.0
192673.185842667, 192673.268001125, -5.0, 4.0
192673.352621917, 192673.434574875, -5.0, 4.0
192673.635809417, 192673.719246292, -5.0, 4.0
express delivery is very fast, 88, false, 10
192677.419455917, 192677.851495792, 5.06500053405762, 4.0
192679.068228542, 192679.15165825, -5.0, 4.0
192679.236754208, 192679.301696458, -5.0, 4.0
192679.402902125, 192679.451664, -5.0, 4.0
192679.852862083, 192679.904258875, -5.0, 4.0
192681.003158375, 192681.585043708, 22.0599994659424, 4.0
192682.469919792, 192682.553049667, -5.0, 4.0
192682.619925708, 192682.685137, -5.0, 4.0
192683.653297833, 192684.202019583, 15.1300010681152, 4.0
192684.819955333, 192684.885323583, -5.0, 4.0
192685.736768375, 192686.3852215, 16.0375003814697, 4.0
192687.27036, 192687.3368345, -5.0, 4.0
192687.420127125, 192687.518906667, -5.0, 4.0
192687.603573542, 192687.68688075, -5.0, 4.0
192688.670291, 192689.220071083, 5.14750003814697, 4.0
192690.803563417, 192690.919124917, -5.0, 4.0
192691.437041917, 192691.519155333, -5.0, 4.0
192691.603757292, 192691.670401042, -5.0, 4.0
192692.9036955, 192693.719241125, 18.1000003814697, 4.0
192694.237145, 192694.319277917, -5.0, 4.0
192694.7207285, 192695.3039335, 18.2649993896484, 4.0
192697.270819833, 192697.387333625, -0.957499980926514, 4.0
192697.9874205, 192698.06948925, -5.0, 4.0
192698.13767925, 192698.219587458, -5.0, 4.0
192699.020970875, 192699.537374083, 5.06500053405762, 4.0
192700.170944083, 192700.253008667, -5.0, 4.0
192700.337917917, 192700.387715375, -5.0, 4.0
192700.487679125, 192700.536435792, -5.0, 4.0
192701.737447167, 192702.387782708, 5.14750003814697, 4.0
192703.686503458, 192703.771207917, -5.0, 4.0
192703.838068792, 192703.920005375, -5.0, 4.0
192704.021272333, 192704.103213, -5.0, 4.0
192705.354699875, 192705.921372792, 12.1599998474121, 4.0
192706.771310292, 192706.870230792, -5.0, 4.0
192707.738193875, 192708.320304208, 8.03500080108643, 4.0
192710.338400833, 192711.103766958, 23.0500011444092, 4.0
192712.320462542, 192712.421659292, -5.0, 4.0
192712.505063625, 192712.555082667, -5.0, 4.0
192712.638679792, 192712.703839167, -5.0, 4.0
192714.021981458, 192714.637468833, 7.04500007629395, 4.0
192715.421936292, 192715.487301208, -5.0, 4.0
192715.572233375, 192715.654069333, -5.0, 4.0
192715.722157208, 192715.804009542, -5.0, 4.0
192715.972054125, 192716.037591042, -5.0, 4.0
192716.138603333, 192716.204170458, -5.0, 4.0
192717.15811625, 192718.104291333, 16.0375003814697, 4.0
192718.772204958, 192718.870923042, -5.0, 4.0
192718.938963708, 192719.020973167, -5.0, 4.0
192719.072391292, 192719.12100125, -5.0, 4.0
192720.188913583, 192721.287837333, 22.2250003814697, 4.0
192721.922399833, 192722.004479042, -5.0, 4.0
192722.089175542, 192722.17108525, -5.0, 4.0
192722.255975417, 192722.354450917, -5.0, 4.0
192722.422516083, 192722.471318375, -5.0, 4.0
192723.922484917, 192724.172513708, 0.279999732971191, 4.0
192724.622565667, 192724.689177083, -5.0, 4.0
192724.77268575, 192724.837903417, -5.0, 4.0
192725.622686875, 192726.188155083, 9.02500057220459, 4.0
192727.489512583, 192728.371386667, 17.0275001525879, 4.0
192729.4548475, 192729.538285417, -5.0, 4.0
192729.60659125, 192729.671603125, -5.0, 4.0
192729.756279375, 192729.821585458, -5.0, 4.0
192731.456348083, 192731.72306425, 0.115000247955322, 4.0
192733.123068375, 192733.188562792, -5.0, 4.0
192733.273296167, 192733.338500417, -5.0, 4.0
192734.523317042, 192735.222067542, 21.0700016021729, 4.0
192737.55686625, 192737.855577917, 7.04500007629395, 4.0
192738.640247458, 192738.706770333, -5.0, 4.0
192738.773580042, 192738.855579042, -5.0, 4.0
192738.923561583, 192738.990263542, -5.0, 4.0
192739.056756375, 192739.105707458, -5.0, 4.0
192739.423560542, 192739.488927875, -5.0, 4.0
192740.573796292, 192741.1891355, 17.1925010681152, 4.0
192741.75699075, 192741.839027542, -5.0, 4.0
192742.6238035, 192743.255657875, 24.2049999237061, 4.0
192745.940645792, 192746.273996417, 1.10500001907349, 4.0
192747.557277167, 192747.623049583, -5.0, 4.0
192747.724106, 192747.790668292, -5.0, 4.0
192748.890892292, 192749.290836, 7.04500007629395, 4.0
192751.03961375, 192751.106467, -5.0, 4.0
192751.174380625, 192751.256696083, -5.0, 4.0
192751.324411917, 192751.389759875, -5.0, 4.0
192752.407764542, 192752.724384667, 3.00250053405762, 4.0
192754.607756708, 192755.457769125, 19.0900001525879, 4.0
192757.07474725, 192757.809448292, 18.0174999237061, 4.0
192758.541395958, 192758.640156917, -5.0, 4.0
192758.708157917, 192758.806838833, -5.0, 4.0
192758.875055625, 192758.973560083, -5.0, 4.0
traveling to conferences is fun, 39, false, 11
192779.492856792, 192781.3767755, 21.1525001525879, 4.0
192781.976436417, 192782.026352208, 100.0, 1.0
192783.043061292, 192783.926451417, 18.1000003814697, 4.0
192785.093286875, 192785.692098583, 20.0799999237061, 4.0
192787.160232208, 192787.210016917, 100.0, 1.0
192787.108748292, 192787.560119125, -5.0, 4.0
192787.693256, 192787.776652875, 100.0, 1.0
192799.392846, 192800.3942375, 20.2449989318848, 4.0
192801.160974875, 192801.894321, 20.1625003814697, 4.0
192802.69440175, 192802.82751175, 100.0, 1.0
192802.69440175, 192803.360839333, 100.0, 1.0
192875.549087375, 192876.399307292, 20.3274993896484, 4.0
192877.315937458, 192878.199417583, 17.1100006103516, 4.0
192878.515778458, 192878.882695458, 0.115000247955322, 4.0
192879.21613725, 192880.832549208, 24.0399990081787, 4.0
192881.216128333, 192881.882861625, 6.30249977111816, 4.0
192882.216217458, 192882.966314667, 11.0050010681152, 4.0
192883.149784833, 192883.649886417, 7.29250049591064, 4.0
192883.966327125, 192885.033052875, 12.3249988555908, 4.0
192885.333033375, 192886.033146042, 6.13749980926514, 4.0
192890.41678675, 192891.933674708, 19.0075016021729, 4.0
192892.266898417, 192893.033707875, 14.0574989318848, 4.0
192894.500907917, 192895.650520833, 1.68249988555908, 4.0
192896.150414125, 192897.450602333, 15.1300010681152, 4.0
192897.733949917, 192898.550645542, 14.0574989318848, 4.0
192898.984003167, 192899.567386875, 5.23000049591064, 4.0
192900.000871375, 192900.917553542, 3.00250053405762, 4.0
192901.33414225, 192902.734312708, 16.0375003814697, 4.0
192903.2009275, 192904.284371375, 2.59000015258789, 4.0
192904.751030708, 192905.817884042, 14.1399993896484, 4.0
192906.18453475, 192906.56784425, 3.33249950408936, 4.0
192906.801132083, 192907.167910875, 5.23000049591064, 4.0
192907.384268542, 192908.368053083, 17.1100006103516, 4.0
192910.28345875, 192910.366827875, -5.0, 4.0
192912.70200275, 192913.235151542, 9.10750007629395, 4.0
192913.48466925, 192914.2684485, 17.1100006103516, 4.0
192915.85193175, 192916.435170583, 7.375, 4.0
192916.768285292, 192917.901634625, 20.2449989318848, 4.0
192918.285250833, 192919.952150917, 12.2424983978271, 4.0
question that must be answered, 36, false, 12
192925.952355125, 192926.685913708, 15.2950000762939, 4.0
192926.869028875, 192927.586015083, 21.1525001525879, 4.0
192927.802599167, 192928.169193875, 6.05500030517578, 4.0
192928.502590667, 192929.402674083, 18.1000003814697, 4.0
192929.686084292, 192931.136118333, 18.2649993896484, 4.0
192931.369619208, 192931.819524625, 9.10750007629395, 4.0
192932.019342708, 192932.619701333, 14.0574989318848, 4.0
192932.76962, 192933.386372208, 12.2424983978271, 4.0
192934.586622125, 192935.603059875, 17.0275001525879, 4.0
192935.886204917, 192936.853259458, 8.61250019073486, 4.0
192937.052838, 192937.319978417, 2.17750024795532, 4.0
192937.519508583, 192938.7867395, 21.0700016021729, 4.0
192940.37065175, 192941.103507625, 13.0675010681152, 4.0
