expected,pressure,max,time,elapse,fall,mode,user,id,sentenceFirst,wordFirst,reset,selection
s,18.1000003814697,0.7124999761581421,4.448505875014234,3.2664825830142945,0.1651878333359491,char,lixiaohan_1473762661,1,False,False,False,
n,13.3150005340576,0.6625000238418579,2.433464041998377,0.0,0.8500785416690633,char,lixiaohan_1473762661,2,True,True,False,
o,14.0574989318848,0.5824999809265137,2.715664666990051,2.116667124995729,0.21540004198323004,char,lixiaohan_1473762661,2,False,False,False,
t,18.1824989318848,0.7250000238418579,2.1667519159964286,1.3348151659884024,0.19848379131872207,char,lixiaohan_1473762661,2,False,False,False,
q,14.0574989318848,0.5950000286102295,4.617094834015006,3.7351842499920167,0.24862041699816473,char,lixiaohan_1473762661,2,False,True,False,
u,20.2449989318848,0.7825000286102295,5.1003152079938445,2.7514068329764996,0.1987867499992717,char,lixiaohan_1473762661,2,False,False,False,
i,8.11750030517578,0.41749998927116394,4.133598749991506,3.6013778329943307,0.16552866663550958,char,lixiaohan_1473762661,2,False,False,False,
t,19.0075016021729,0.7325000166893005,1.7667184169986285,0.9679206669970881,0.19876554197981022,char,lixiaohan_1473762661,2,False,False,False,
e,6.05500030517578,0.3425000011920929,1.601303416013252,1.2347516250156332,0.11641583300661296,char,lixiaohan_1473762661,2,False,False,False,
s,16.1199989318848,0.6424999833106995,6.433748084004037,4.767052874987712,0.21655558366910554,char,lixiaohan_1473762661,2,False,True,False,
o,12.4899997711182,0.6075000166893005,3.199028165981872,2.500280207983451,0.33190033296705224,char,lixiaohan_1473762661,2,False,False,False,
s,16.1199989318848,0.6524999737739563,7.200257584016072,6.235105041996576,0.2486973753257189,char,lixiaohan_1473762661,2,False,True,False,
m,11.0050010681152,0.4925000071525574,3.2169991659757216,2.601646625000285,0.2485065829823725,char,lixiaohan_1473762661,2,False,False,False,
r,19.0900001525879,0.7475000023841858,5.100348000007216,4.168260834005196,0.13185416630585678,char,lixiaohan_1473762661,2,False,False,False,
t,18.2649993896484,0.7149999737739563,2.300389209005516,1.4348271249909885,0.16542500030482188,char,lixiaohan_1473762661,2,False,False,False,
s,17.0275001525879,0.6899999976158142,14.11741679100669,12.935412999999244,0.2321765413216781,char,lixiaohan_1473762661,2,False,False,False,
y,22.2250003814697,0.8475000262260437,4.633592124999268,3.585243499983335,0.2651657913229428,char,lixiaohan_1473762661,2,False,True,False,
o,15.0475006103516,0.6150000095367432,4.516929459001403,3.4350641669880133,0.23195145867066458,char,lixiaohan_1473762661,2,False,False,False,
u,20.1625003814697,0.7850000262260437,1.7667184159799945,0.7180891250027344,0.19857945796684362,char,lixiaohan_1473762661,2,False,False,False,
t,20.4099998474121,0.7774999737739563,5.200347250007326,4.235002875007922,0.14858162464224733,char,lixiaohan_1473762661,2,False,True,False,
h,10.0150003433228,0.46000000834465027,2.401313250011299,1.6685006250045262,0.149788124661427,char,lixiaohan_1473762661,2,False,False,False,
i,9.02500057220459,0.4325000047683716,3.2991669589828234,2.50048550000065,0.26536500031943433,char,lixiaohan_1473762661,2,False,False,False,
n,14.0574989318848,0.5799999833106995,3.234788166009821,2.301380125019932,0.14989166631130502,char,lixiaohan_1473762661,2,False,False,False,
k,10.2624998092651,0.4724999964237213,2.098916624992853,1.3667804170108866,0.18180591630516574,char,lixiaohan_1473762661,2,False,False,False,
o,17.0275001525879,0.6675000190734863,15.667857292020926,15.085874125012197,0.1652194999915082,char,lixiaohan_1473762661,3,False,False,False,
o,14.1399993896484,0.5849999785423279,2.5667279999761377,1.6678134999820031,0.21545904164668173,char,lixiaohan_1473762661,3,False,False,False,
d,4.07499980926514,0.2750000059604645,2.6680144580022898,2.2346354170003906,0.09972824965370819,char,lixiaohan_1473762661,3,False,False,False,
r,16.2849998474121,0.6549999713897705,5.915911042015068,3.550114834011765,0.23212220831192099,char,lixiaohan_1473762661,3,False,True,False,
e,6.05500030517578,0.3449999988079071,2.3847583750030026,1.8847477499803063,0.11671570834005252,char,lixiaohan_1473762661,3,False,False,False,
s,16.2024993896484,0.6650000214576721,3.6822786669945344,2.5337337919918355,0.16530883364612237,char,lixiaohan_1473762661,3,False,False,False,
p,16.1199989318848,0.6524999737739563,4.851370666001458,4.168071499996586,0.2332093330041971,char,lixiaohan_1473762661,3,False,False,False,
o,12.0774993896484,0.5249999761581421,2.833651875000214,1.5671636250044685,0.21658112466684543,char,lixiaohan_1473762661,3,False,False,False,
n,13.3150005340576,0.5674999952316284,6.232566749997204,5.7339270419906825,0.18193924965453334,char,lixiaohan_1473762661,3,False,False,False,
s,19.4200000762939,0.7574999928474426,2.5012722499959636,1.451488166989293,0.16630049963714555,char,lixiaohan_1473762661,3,False,False,False,
e,3.57999992370605,0.32249999046325684,1.465627792000305,0.9002431250119116,0.3321084166527726,char,lixiaohan_1473762661,3,False,False,False,
t,19.0075016021729,0.7450000047683716,4.583731916995021,3.3850307920074556,0.16551104196696542,char,lixiaohan_1473762661,3,False,True,False,
o,17.3575000762939,0.6825000047683716,2.583519583015004,1.8514356249943376,0.1484914583270438,char,lixiaohan_1473762661,3,False,False,False,
t,17.1100006103516,0.6899999976158142,5.018077916989569,3.5014847079874016,0.21646895864978433,char,lixiaohan_1473762661,3,False,True,False,
h,6.30249977111816,0.3474999964237213,2.63354745801189,2.050370582990581,0.18314687500242144,char,lixiaohan_1473762661,3,False,False,False,
e,4.32250022888184,0.30250000953674316,3.015534541977104,2.6501620420021936,0.13221091698505916,char,lixiaohan_1473762661,3,False,False,False,
q,19.5850009918213,0.7450000047683716,4.468150416010758,3.5348342500219587,0.23314920798293315,char,lixiaohan_1473762661,3,False,True,False,
u,20.1625003814697,0.762499988079071,5.100425125012407,3.050721417006571,0.24966041633160785,char,lixiaohan_1473762661,3,False,False,False,
e,5.89000034332275,0.3799999952316284,2.5005906249862164,0.9833559169783257,1.1171493329748046,char,lixiaohan_1473762661,3,False,False,False,
s,17.0275001525879,0.6800000071525574,3.882001209014561,2.3164687500102445,0.2820783753413707,char,lixiaohan_1473762661,3,False,False,False,
t,21.5650005340576,0.8125,3.2334545409830753,2.48505429099896,0.18206579130492173,char,lixiaohan_1473762661,3,False,False,False,
i,8.03500080108643,0.4099999964237213,2.3512768750078976,1.6348942090116907,0.16649987464188598,char,lixiaohan_1473762661,3,False,False,False,
o,13.0675010681152,0.5724999904632568,1.5489338749903254,0.8668839169840794,0.23183774965582415,char,lixiaohan_1473762661,3,False,False,False,
n,14.0574989318848,0.5774999856948853,2.650046791997738,1.9180884590023197,0.19855095830280334,char,lixiaohan_1473762661,3,False,False,False,
p,17.2749996185303,0.6899999976158142,0.9987129999790341,0.0,0.36511720830458216,char,lixiaohan_1473762661,4,True,True,False,
r,16.2024993896484,0.6499999761581421,3.650265667005442,2.4847866670170333,0.16543120864662342,char,lixiaohan_1473762661,4,False,False,False,
o,13.0675010681152,0.5475000143051147,3.7348944999976084,2.234675125015201,0.19969804197899066,char,lixiaohan_1473762661,4,False,False,False,
t,18.1000003814697,0.7250000238418579,3.7990923750039656,2.766862457996467,0.23222387532587163,char,lixiaohan_1473762661,4,False,False,False,
e,3.00250053405762,0.26249998807907104,2.8680602500098757,2.3013135410146788,0.14964279197738506,char,lixiaohan_1473762661,4,False,False,False,
c,2.09500026702881,0.2150000035762787,3.233451915992191,2.9001434999809135,0.13319104132824577,char,lixiaohan_1473762661,4,False,False,False,
t,16.3674983978271,0.6924999952316284,4.01689883400104,1.933459124993533,0.6832797086390201,char,lixiaohan_1473762661,4,False,False,False,
y,22.1424999237061,0.8424999713897705,5.548839791008504,4.4167613750032615,0.14868108299560845,char,lixiaohan_1473762661,4,False,True,False,
o,14.0574989318848,0.5899999737739563,3.4501637920038775,2.318376916984562,0.2649787916743662,char,lixiaohan_1473762661,4,False,False,False,
u,20.1625003814697,0.7674999833106995,2.100576957978774,1.218389916990418,0.24882224964676425,char,lixiaohan_1473762661,4,False,False,False,
r,16.0375003814697,0.637499988079071,2.3332327920070384,1.2847294170060195,0.23189208330586553,char,lixiaohan_1473762661,4,False,False,False,
e,3.00250053405762,0.25999999046325684,3.8683870829991065,3.4017115420137998,0.13335012464085594,char,lixiaohan_1473762661,4,False,True,False,
n,12.4899997711182,0.5425000190734863,3.5169072920107283,2.5000809589982964,0.1666468333278317,char,lixiaohan_1473762661,4,False,False,False,
v,20.1625003814697,0.7699999809265137,3.8821579169889446,2.416734708007425,0.24869254196528345,char,lixiaohan_1473762661,4,False,False,False,
i,10.0150003433228,0.4650000035762787,1.8514947910152841,1.3848420830036048,0.13325683298171498,char,lixiaohan_1473762661,4,False,False,False,
r,18.2649993896484,0.7200000286102295,3.2989452089823317,2.2671769589942414,0.1653129169717431,char,lixiaohan_1473762661,4,False,False,False,
o,15.0475006103516,0.6324999928474426,6.333662165998248,5.751649790996453,0.2819582496304065,char,lixiaohan_1473762661,4,False,False,False,
n,14.1399993896484,0.5874999761581421,1.3668635000067297,0.8014380840177182,0.18190087465336546,char,lixiaohan_1473762661,4,False,False,False,
m,12.0774993896484,0.5299999713897705,1.734695124992868,0.9516169590060599,0.1996189996425528,char,lixiaohan_1473762661,4,False,False,False,
e,3.00250053405762,0.25999999046325684,3.9502624169981573,3.366978750011185,0.09994362498400733,char,lixiaohan_1473762661,4,False,False,False,
n,12.3249988555908,0.5274999737739563,2.400854417006485,1.7666867920197546,0.167435958632268,char,lixiaohan_1473762661,4,False,False,False,
t,19.0900001525879,0.7400000095367432,3.7495497910131235,2.116419958008919,0.18338220799341798,char,lixiaohan_1473762661,4,False,False,False,
h,8.11750030517578,0.4749999940395355,0.898824792006053,0.0,0.5653914999857079,char,lixiaohan_1473762661,5,True,True,False,
a,-0.710000038146973,0.1574999988079071,1.534763749979902,1.2517596669786144,0.23352233332116157,char,lixiaohan_1473762661,5,False,False,False,
n,9.84999942779541,0.48500001430511475,2.7489979999954812,2.0166106249962468,0.33224399996106513,char,lixiaohan_1473762661,5,False,False,False,
d,3.00250053405762,0.25,4.651338250027038,4.20131833301275,0.08329449998564087,char,lixiaohan_1473762661,5,False,False,False,
,15.3775005340576,0.625,4.382430249999743,3.433660124981543,0.13219850001041777,char,lixiaohan_1473762661,5,False,True,False,
o,13.1499996185303,0.5724999904632568,2.0180052499927115,1.3679755419725552,0.24993545832694508,char,lixiaohan_1473762661,5,False,False,False,
o,17.0275001525879,0.6875,10.667405832995428,10.117423582996707,0.2332609996665269,char,lixiaohan_1473762661,5,False,True,False,
n,13.2325000762939,0.5600000023841858,2.665561375004472,2.0001549999869894,0.1487331663374789,char,lixiaohan_1473762661,5,False,False,False,
e,4.15750026702881,0.30000001192092896,3.6015593750053085,2.784814999991795,0.10000408298219554,char,lixiaohan_1473762661,5,False,True,False,
x,22.0599994659424,0.8224999904632568,4.965690249984618,3.9505292089888826,0.2153328329732176,char,lixiaohan_1473762661,5,False,False,False,
p,11.7474994659424,0.550000011920929,3.4168843750085216,2.067957541992655,0.31528233300196007,char,lixiaohan_1473762661,5,False,False,False,
e,4.07499980926514,0.28999999165534973,5.251660959009314,4.534901667007944,0.11651225032983348,char,lixiaohan_1473762661,5,False,False,False,
r,16.1199989318848,0.6474999785423279,4.500095707975561,3.516784374980489,0.19995266664773226,char,lixiaohan_1473762661,5,False,False,False,
i,9.27250003814697,0.4424999952316284,8.417442958016181,7.667405458021676,0.2499702079803683,char,lixiaohan_1473762661,5,False,False,False,
e,2.09500026702881,0.23999999463558197,3.416943624994019,2.783455958997365,0.11673545799567364,char,lixiaohan_1473762661,5,False,False,False,
n,12.0774993896484,0.5350000262260437,2.8502113750146236,1.9004945839988068,0.1667584996612277,char,lixiaohan_1473762661,5,False,False,False,
c,1.02250003814697,0.19249999523162842,2.850080166972475,2.5666561249818187,0.14998079164070077,char,lixiaohan_1473762661,5,False,False,False,
e,4.23999977111816,0.2824999988079071,2.46663045801688,1.3834132500051055,0.1331364163197577,char,lixiaohan_1473762661,5,False,False,False,
w,21.3999996185303,0.8174999952316284,14.099800750002032,12.53438479200122,0.3987470830033999,char,lixiaohan_1473762661,5,False,True,False,
i,9.10750007629395,0.4424999952316284,2.018044500000542,1.268461291998392,0.18314420798560604,char,lixiaohan_1473762661,5,False,False,False,
t,19.2550010681152,0.7549999952316284,5.082564499985892,3.8169637089886237,0.19879112465423532,char,lixiaohan_1473762661,5,False,False,False,
h,7.12750053405762,0.48500001430511475,2.7846867089974694,1.3179678340093233,1.200040250318125,char,lixiaohan_1473762661,5,False,False,False,
j,9.19000053405762,0.4424999952316284,17.401105666009244,16.50097975000972,0.250104624661617,char,lixiaohan_1473762661,5,False,True,False,
o,18.5124988555908,0.7225000262260437,3.6655201250105165,3.1168681670096703,0.16523829131620005,char,lixiaohan_1473762661,5,False,False,False,
b,0.0325002670288086,0.16500000655651093,4.418388166988734,4.151683249976486,0.1164884583267849,char,lixiaohan_1473762661,5,False,False,False,
n,13.0675010681152,0.5625,1.5334857080015354,0.0,0.29984287498518825,char,lixiaohan_1473762661,6,True,True,False,
o,13.0675010681152,0.574999988079071,2.500083250022726,1.6166896670183633,0.2666885416547302,char,lixiaohan_1473762661,6,False,False,False,
k,10.0150003433228,0.4650000035762787,4.0333656249858905,3.1668998329841997,0.1833774583064951,char,lixiaohan_1473762661,6,False,True,False,
i,8.11750030517578,0.46000000834465027,1.9505364579963498,1.3337328750058077,0.35004158297670074,char,lixiaohan_1473762661,6,False,False,False,
s,17.2749996185303,0.6800000071525574,2.198846874991432,1.0499500420119148,0.2821326246485114,char,lixiaohan_1473762661,6,False,False,False,
s,17.1925010681152,0.6850000023841858,2.1001821250247303,1.3183490420051385,0.21508824964985251,char,lixiaohan_1473762661,6,False,False,False,
i,9.19000053405762,0.4350000023841858,3.7014278749993537,2.9680620839935727,0.1833366246719379,char,lixiaohan_1473762661,6,False,False,False,
i,9.02500057220459,0.42500001192092896,11.51724308397388,10.950650083977962,0.18278375029331073,char,lixiaohan_1473762661,6,False,True,False,
n,12.2424983978271,0.5450000166893005,1.9502595410158392,1.0335023750085384,0.28303337466786616,char,lixiaohan_1473762661,6,False,False,False,
t,18.0174999237061,0.7074999809265137,5.2669499999901745,3.450251500005834,0.2832130413153209,char,lixiaohan_1473762661,6,False,True,False,
h,8.19999980926514,0.4099999964237213,3.4836367920215707,2.883747084008064,0.18323133332887664,char,lixiaohan_1473762661,6,False,False,False,
e,4.07499980926514,0.2750000059604645,1.966589749994455,1.516777082986664,0.1329367916623596,char,lixiaohan_1473762661,6,False,False,False,
l,11.0050010681152,0.4950000047683716,4.633663457992952,3.900597750005545,0.14976074965670705,char,lixiaohan_1473762661,6,False,True,False,
i,7.04500007629395,0.38499999046325684,3.4837111250089947,2.800355999992462,0.133348457980901,char,lixiaohan_1473762661,6,False,False,False,
b,1.02250003814697,0.18250000476837158,2.2336052499886137,1.7667725840001367,0.1167504163167905,char,lixiaohan_1473762661,6,False,False,False,
r,16.0375003814697,0.6650000214576721,2.6321426249924116,1.2000158749870025,0.24882333297864534,char,lixiaohan_1473762661,6,False,False,False,
a,0.115000247955322,0.17249999940395355,3.218109542009188,2.951501458999701,0.13316970830783248,char,lixiaohan_1473762661,6,False,False,False,
r,16.2024993896484,0.6499999761581421,1.9001621670031454,0.9667599580134265,0.1833920003264211,char,lixiaohan_1473762661,6,False,False,False,
y,22.5549983978271,0.8600000143051147,4.36687745800009,2.0834600829984993,0.46648604166693985,char,lixiaohan_1473762661,6,False,False,False,
m,11.0874996185303,0.5049999952316284,0.7501610000035726,0.0,0.1667048329836689,char,lixiaohan_1473762661,7,True,True,False,
e,5.23000049591064,0.3174999952316284,2.6167629589908756,2.0333420840033796,0.1833875419688411,char,lixiaohan_1473762661,7,False,False,False,
d,5.14750003814697,0.3125,2.433551374997478,1.716818290995434,0.1666360419767443,char,lixiaohan_1473762661,7,False,False,False,
i,10.0150003433228,0.4650000035762787,3.366945083020255,2.8500920000078622,0.1998860833409708,char,lixiaohan_1473762661,7,False,False,False,
e,4.15750026702881,0.28999999165534973,1.9001534999988507,0.9832550419960171,0.19966233332525007,char,lixiaohan_1473762661,7,False,False,False,
v,20.0799999237061,0.7875000238418579,4.082365957990987,2.9334291249979287,0.23227708297781646,char,lixiaohan_1473762661,7,False,False,False,
a,2.01250028610229,0.2150000035762787,1.6678767089906614,1.2846061250020284,0.09999500031699426,char,lixiaohan_1473762661,7,False,False,False,
l,11.0050010681152,0.5149999856948853,1.982148875016719,1.1000305410125293,0.16508095865719952,char,lixiaohan_1473762661,7,False,False,False,
t,18.1000003814697,0.7049999833106995,4.568448582984274,3.2514855829940643,0.33346316663664766,char,lixiaohan_1473762661,7,False,True,False,
i,10.1800003051758,0.4749999940395355,12.900630999996793,12.250668749999022,0.19964962496305816,char,lixiaohan_1473762661,7,False,False,False,
m,12.2424983978271,0.5249999761581421,1.3000766250188462,0.6166796250035986,0.1998580833314918,char,lixiaohan_1473762661,7,False,False,False,
w,20.0799999237061,0.7850000262260437,12.283097707986599,11.284196458000224,0.33217537464224733,char,lixiaohan_1473762661,7,False,True,False,
e,4.15750026702881,0.28999999165534973,2.2850692920037545,1.9179099590110127,0.13383412497933023,char,lixiaohan_1473762661,7,False,False,False,
r,17.1100006103516,0.6825000047683716,4.815272792009637,2.2496436669898685,0.33210204198258,char,lixiaohan_1473762661,7,False,False,False,
e,6.05500030517578,0.3400000035762787,2.9680469580052886,2.6180797499837354,0.16664495834265836,char,lixiaohan_1473762661,7,False,False,False,
v,20.0799999237061,0.7850000262260437,5.915799916983815,4.850555666984292,0.1820080003235489,char,lixiaohan_1473762661,7,False,True,False,
e,3.08500003814697,0.24500000476837158,1.718100375001086,1.2350865000043996,0.11666358364163898,char,lixiaohan_1473762661,7,False,False,False,
r,17.6049995422363,0.7099999785423279,3.800293000007514,2.4335215410101227,0.6333606669795699,char,lixiaohan_1473762661,7,False,False,False,
y,25.1125011444092,0.9150000214576721,7.117111957981251,5.783710499992594,0.2166342499840539,char,lixiaohan_1473762661,7,False,False,False,
h,8.69499969482422,0.4724999964237213,4.283617542008869,2.450084792013513,1.4497314586478751,char,lixiaohan_1473762661,7,False,True,False,
a,1.02250003814697,0.1875,1.5000194160093088,1.2167957909987308,0.0999225830018986,char,lixiaohan_1473762661,7,False,False,False,
r,17.0275001525879,0.6725000143051147,2.532231333985692,1.5168222500069533,0.2487409169843886,char,lixiaohan_1473762661,7,False,False,False,
d,2.09500026702881,0.23999999463558197,2.034558500017738,1.65147112502018,0.19977366700186394,char,lixiaohan_1473762661,7,False,False,False,
c,2.09500026702881,0.36000001430511475,1.366543374984758,0.0,1.0827697913045995,char,lixiaohan_1473762661,8,True,True,False,
o,14.1399993896484,0.5874999761581421,2.6337836669990793,1.7502802920062095,0.3499761249695439,char,lixiaohan_1473762661,8,False,False,False,
l,11.1700000762939,0.5,9.833909333014162,9.100973167020129,0.31657229133998044,char,lixiaohan_1473762661,8,False,False,False,
i,8.11750030517578,0.4099999964237213,2.21685562498169,1.533513624977786,0.2499234996503219,char,lixiaohan_1473762661,8,False,False,False,
t,18.1000003814697,0.7200000286102295,2.9489290000055917,1.4335969170206226,0.43197366630192846,char,lixiaohan_1473762661,8,False,False,False,
i,9.19000053405762,0.4350000023841858,2.8014125839981716,2.0848301670048386,0.13329733363934793,char,lixiaohan_1473762661,8,False,False,False,
o,15.2950000762939,0.6274999976158142,1.550163625011919,0.6001552499947138,0.21652512531727552,char,lixiaohan_1473762661,8,False,False,False,
n,13.2325000762939,0.5525000095367432,2.2008076249912847,0.8000790829828475,0.31704104196978733,char,lixiaohan_1473762661,8,False,False,False,
g,6.05500030517578,0.3499999940395355,3.3162842500023544,2.7994715410168283,0.14973945866222493,char,lixiaohan_1473762661,8,False,True,False,
o,13.2325000762939,0.5625,4.299113082990516,3.1001620829920284,0.26552374998573214,char,lixiaohan_1473762661,8,False,False,False,
v,20.1625003814697,0.7825000286102295,4.666916625021258,3.4346706670185085,0.3488342500058934,char,lixiaohan_1473762661,8,False,False,False,
r,16.0375003814697,0.6424999833106995,6.068264125002315,5.051431792002404,0.3165292083285749,char,lixiaohan_1473762661,8,False,False,False,
n,11.0874996185303,0.5049999952316284,2.783501416997751,1.6500883330008946,0.41666816698852926,char,lixiaohan_1473762661,8,False,False,False,
m,12.1599998474121,0.5325000286102295,5.000228915974731,4.016846415994223,0.23322108297725208,char,lixiaohan_1473762661,8,False,False,False,
e,3.99250030517578,0.2750000059604645,2.8504625000059605,2.0335542090178933,0.6169001663220115,char,lixiaohan_1473762661,8,False,False,False,
n,12.1599998474121,0.5774999856948853,4.332140459009679,3.01662199999555,0.3154328753298614,char,lixiaohan_1473762661,8,False,False,False,
t,16.8625011444092,0.6800000071525574,6.63370850001229,3.2679627499892376,0.431994417012902,char,lixiaohan_1473762661,8,False,False,False,
s,19.0900001525879,0.7400000095367432,4.233647874993039,3.0848127079952974,0.2318827503186185,char,lixiaohan_1473762661,8,False,False,False,
n,10.9224996566772,0.5724999904632568,3.317046665993985,2.451455874979729,0.4154739579826128,char,lixiaohan_1473762661,8,False,True,False,
e,5.06500053405762,0.3050000071525574,4.734701250010403,3.751488292007707,0.11658774965326302,char,lixiaohan_1473762661,8,False,False,False,
v,20.1625003814697,0.7850000262260437,4.265910749993054,2.6502129169821274,0.1986350829829462,char,lixiaohan_1473762661,8,False,False,False,
e,4.07499980926514,0.2800000011920929,8.085030708985869,7.5517299589992035,0.11637750032241456,char,lixiaohan_1473762661,8,False,False,False,
r,20.2449989318848,0.7649999856948853,3.600131000013789,2.833513707999373,0.2666060419869609,char,lixiaohan_1473762661,8,False,False,False,
w,22.1424999237061,0.8274999856948853,5.199184915982187,4.067057082982501,0.24875799962319434,char,lixiaohan_1473762661,8,False,True,False,
o,14.1399993896484,0.5874999761581421,2.800037125009112,1.051252209028462,0.36529095796868205,char,lixiaohan_1473762661,8,False,False,False,
r,16.0375003814697,0.6399999856948853,2.5669118340010755,1.1515074170019943,0.28210525031317957,char,lixiaohan_1473762661,8,False,False,False,
k,9.4375,0.45249998569488525,7.301752666011453,6.368369875010103,0.19992095799534582,char,lixiaohan_1473762661,8,False,False,False,
f,5.3125,0.3199999928474426,0.5333187500073109,0.0,0.16696312499698251,word,lixiaohan_1473762661,9,True,True,False,
i,5.3125,0.32499998807907104,0.5499214580049738,0.24973800001316704,0.13341837466578,word,lixiaohan_1473762661,9,False,False,False,
n,12.3249988555908,0.5350000262260437,0.7501595839858055,0.28309291700134054,0.20005258364835754,word,lixiaohan_1473762661,9,False,False,False,
n,13.2325000762939,0.5649999976158142,16.801075416005915,16.117443041002844,0.2500262913235929,word,lixiaohan_1473762661,9,False,True,False,
e,4.15750026702881,0.29249998927116394,0.7000238340115175,0.2998832500015851,0.20007970865117386,word,lixiaohan_1473762661,9,False,False,False,
r,17.3575000762939,0.6875,1.316719499998726,0.7165790409781039,0.2334869586629793,word,lixiaohan_1473762661,9,False,False,False,
b,3.00250053405762,0.2775000035762787,0.9500474579981528,0.26674137500231154,0.40024241665378213,word,lixiaohan_1473762661,9,False,False,False,
y,25.2775001525879,0.9300000071525574,1.5487838749832008,0.7333057500072755,0.21549224996124394,word,lixiaohan_1473762661,9,False,False,False,
p,17.1925010681152,0.675000011920929,4.335027749999426,3.985377833014354,0.18331854164716788,word,lixiaohan_1473762661,9,False,True,False,
r,14.0574989318848,0.5774999856948853,0.9331405830162112,0.5329265420150477,0.15002291632117704,word,lixiaohan_1473762661,9,False,False,False,
k,10.0975008010864,0.4625000059604645,0.45022241698461585,0.19988008399377577,0.08347379163024016,word,lixiaohan_1473762661,9,False,False,False,
i,7.29250049591064,0.38499999046325684,157.09363516702433,156.29354020801838,0.46678300033090636,word,lixiaohan_1473762661,9,False,False,False,
n,12.2424983978271,0.5325000286102295,2.200186665984802,0.6500139999843668,0.6499533746391535,word,lixiaohan_1473762661,9,False,False,False,
d,5.06500053405762,0.4350000023841858,1.6667253749910742,0.31670929200481623,1.15010074962629,word,lixiaohan_1473762661,9,False,False,False,
a,0.0325002670288086,0.1574999988079071,6.350407167017693,6.083774541999446,0.09978154164855368,word,lixiaohan_1473762661,9,False,True,False,
n,12.0774993896484,0.5375000238418579,3.1670269169844687,2.1333940000040457,0.46693058364326134,word,lixiaohan_1473762661,9,False,True,False,
e,0.279999732971191,0.32499998807907104,1.4331870000169147,0.33343983301892877,0.8668191253382247,word,lixiaohan_1473762661,9,False,False,False,
a,2.17750024795532,0.23499999940395355,0.8168235409830231,0.3002791249891743,0.3002809163008351,word,lixiaohan_1473762661,9,False,False,False,
r,16.2024993896484,0.6549999713897705,2.1168052919965703,0.43370858402340673,0.6000670833163895,word,lixiaohan_1473762661,9,False,False,False,
b,3.41499996185303,0.2775000035762787,1.4166638330207206,0.3331450830155518,0.28322195800137706,word,lixiaohan_1473762661,9,False,False,False,
y,24.1224994659424,0.8824999928474426,1.8668739999993704,0.4501227089785971,0.416825374646578,word,lixiaohan_1473762661,9,False,False,False,
p,17.1100006103516,0.6775000095367432,3.100116083980538,1.9667597499792464,0.6165918752958532,word,lixiaohan_1473762661,9,False,True,False,
a,0.857499599456787,0.3050000071525574,2.1334288750076666,0.30003937502624467,1.6664275419898331,word,lixiaohan_1473762661,9,False,False,False,
r,15.0475006103516,0.6274999976158142,2.150299791013822,0.7335412910033483,0.7334877079993021,word,lixiaohan_1473762661,9,False,False,False,
k,12.0774993896484,0.5325000286102295,6.483717666997109,6.000206625001738,0.16696970831253566,word,lixiaohan_1473762661,9,False,False,False,
i,9.10750007629395,0.45249998569488525,1.0833949169900734,0.5167936249927152,0.16687654197448865,word,lixiaohan_1473762661,9,False,False,False,
n,13.0675010681152,0.550000011920929,1.0001147910079453,0.31662958301603794,0.1834729163092561,word,lixiaohan_1473762661,9,False,False,False,
g,9.02500057220459,0.4399999976158142,0.8332986249879468,0.2499041249975562,0.34988237463403493,word,lixiaohan_1473762661,9,False,False,False,
s,17.1100006103516,0.6800000071525574,2.566864791995613,1.8834899170033168,0.3332106666348409,word,lixiaohan_1473762661,9,False,True,False,
p,16.2849998474121,0.6549999713897705,1.2500712080218364,0.29996591701637954,0.2999949163349811,word,lixiaohan_1473762661,9,False,False,False,
o,14.0574989318848,0.5874999761581421,1.4501804169849493,0.2998294999997597,0.7169130416586995,word,lixiaohan_1473762661,9,False,False,False,
t,20.1625003814697,0.7749999761581421,1.400076292018639,0.3332897500076797,0.28345962532330304,word,lixiaohan_1473762661,9,False,False,False,
n,16.2849998474121,0.6449999809265137,0.9500087089836597,0.0,0.600001833634451,word,lixiaohan_1473762661,10,True,True,False,
e,6.38500022888184,0.36250001192092896,1.13333258300554,0.43317475001094863,0.5500102916557807,word,lixiaohan_1473762661,10,False,False,False,
v,20.2449989318848,0.7774999737739563,2.200245707994327,0.29987462499411777,0.43352924965438433,word,lixiaohan_1473762661,10,False,False,False,
e,6.13749980926514,0.35499998927116394,1.2833910420013126,0.35000129201216623,0.7002080833190121,word,lixiaohan_1473762661,10,False,False,False,
r,18.1824989318848,0.7200000286102295,1.2001679580134805,0.3665160420059692,0.3671812496613711,word,lixiaohan_1473762661,10,False,False,False,
t,18.1000003814697,0.7149999737739563,2.549911791982595,1.11641612497624,0.28323324996745214,word,lixiaohan_1473762661,10,False,True,False,
o,14.2224998474121,0.6050000190734863,1.0002188330108766,0.29999416699865833,0.1664074579894077,word,lixiaohan_1473762661,10,False,False,False,
o,15.0475006103516,0.6274999976158142,0.7999377500091214,0.21640370899694972,0.41675429133465514,word,lixiaohan_1473762661,10,False,False,False,
r,16.1199989318848,0.6449999809265137,1.5836575839784928,0.7333262499887496,0.2836773336457554,word,lixiaohan_1473762661,10,False,True,False,
i,9.10750007629395,0.4399999976158142,1.1664156659971923,0.6499812080000993,0.21643133298493922,word,lixiaohan_1473762661,10,False,False,False,
