char, time, pressure, rel_pressure, prev, rel_prev, user, group, id, 
r, 1.2819657083018683, 16.1199989318848, -0.38000106811520595, 10.0975008010864, 6.022498130798402, wangqian_1472549778, 4.0, 48,
j, 0.5505084167016321, 10.0975008010864, 1.5975008010863974, 12.1599998474121, -2.0624990463257014, wangqian_1472549778, 4.0, 48,
n, 0.7498870834024274, 12.1599998474121, -0.34000015258790484, 16.1199989318848, -3.9599990844727007, wangqian_1472549778, 4.0, 48,
a, 0.26557587500064983, 5.14750003814697, 5.647500038146973, 17.0275001525879, -11.880000114440932, wangqian_1472549778, 4.0, 49,
q, 0.5492168333985319, 17.0275001525879, 1.5275001525879048, 11.1700000762939, 5.857500076294002, wangqian_1472549778, 4.0, 49,
l, 0.5832912500009115, 11.1700000762939, 0.6700000762939027, 5.14750003814697, 6.022500038146929, wangqian_1472549778, 4.0, 49,
h, 1.016910833401198, 5.14750003814697, -1.3524999618530273, 8.11750030517578, -2.9700002670288095, wangqian_1472549778, 4.0, 50,
i, 0.6669470416018157, 8.11750030517578, 0.6175003051757812, 1.1875, 6.9300003051757795, wangqian_1472549778, 4.0, 50,
b, 0.28355650000230526, 1.1875, 0.6875, 5.14750003814697, -3.96000003814697, wangqian_1472549778, 4.0, 50,
z, 0.8319582916992658, 24.1224994659424, -0.377500534057603, 7.12750053405762, 16.99499893188478, wangqian_1472549778, 4.0, 51,
i, 0.38331550000293646, 7.12750053405762, -0.3724994659423828, 4.07499980926514, 3.0525007247924796, wangqian_1472549778, 4.0, 51,
e, 0.8669130000016594, 4.07499980926514, 0.5749998092651367, 24.1224994659424, -20.04749965667726, wangqian_1472549778, 4.0, 51,
v, 1.1157103334007843, 18.0174999237061, -2.4825000762939027, 7.12750053405762, 10.88999938964848, wangqian_1472549778, 4.0, 52,
g, 0.4499925833006273, 7.12750053405762, 1.6275005340576172, 10.0150003433228, -2.8874998092651802, wangqian_1472549778, 4.0, 52,
j, 0.5334371666976949, 10.0150003433228, 1.5150003433227965, 18.0174999237061, -8.0024995803833, wangqian_1472549778, 4.0, 52,
b, 0.30011604170067585, 4.32250022888184, 3.822500228881836, 9.10750007629395, -4.78499984741211, wangqian_1472549778, 4.0, 53,
j, 0.6333543333021225, 9.10750007629395, 0.6075000762939453, 10.1800003051758, -1.0725002288818501, wangqian_1472549778, 4.0, 53,
l, 0.549646583302092, 10.1800003051758, -0.31999969482420454, 4.32250022888184, 5.85750007629396, wangqian_1472549778, 4.0, 53,
t, 1.4316842917032773, 17.1100006103516, -1.3899993896483949, 3.41499996185303, 13.69500064849857, wangqian_1472549778, 4.0, 54,
b, 0.21673220839875285, 3.41499996185303, 2.9149999618530273, 10.0975008010864, -6.682500839233369, wangqian_1472549778, 4.0, 54,
l, 0.6830796666981769, 10.0975008010864, -0.40249919891360264, 17.1100006103516, -7.012499809265202, wangqian_1472549778, 4.0, 54,
g, 0.3832656250015134, 7.04500007629395, 1.5450000762939453, 5.06500053405762, 1.97999954223633, wangqian_1472549778, 4.0, 55,
e, 0.3166597500021453, 5.06500053405762, 1.5650005340576172, 4.15750026702881, 0.9075002670288095, wangqian_1472549778, 4.0, 55,
d, 0.5333315000025323, 4.15750026702881, 1.6575002670288086, 7.04500007629395, -2.8874998092651394, wangqian_1472549778, 4.0, 55,
x, 1.4155980416981038, 21.0700016021729, -1.4299983978270916, 2.01250028610229, 19.05750131607061, wangqian_1472549778, 4.0, 56,
a, 0.23372883330011973, 2.01250028610229, 2.512500286102295, 2.01250028610229, 0.0, wangqian_1472549778, 4.0, 56,
b, 0.41715649999969173, 2.01250028610229, 1.512500286102295, 21.0700016021729, -19.05750131607061, wangqian_1472549778, 4.0, 56,
p, 0.7154620833025547, 16.0375003814697, 1.5375003814696981, 20.1625003814697, -4.125, wangqian_1472549778, 4.0, 57,
t, 1.2500724167002772, 20.1625003814697, 1.6625003814696981, 12.0774993896484, 8.085000991821301, wangqian_1472549778, 4.0, 57,
o, 1.199828124998021, 12.0774993896484, -1.4225006103516051, 16.0375003814697, -3.9600009918213015, wangqian_1472549778, 4.0, 57,
o, 0.4668006250030885, 17.1925010681152, 3.692501068115206, 7.21000003814697, 9.98250102996823, wangqian_1472549778, 4.0, 58,
i, 0.35025629170195316, 7.21000003814697, -0.28999996185302734, 4.07499980926514, 3.1350002288818297, wangqian_1472549778, 4.0, 58,
d, 0.33355212500100606, 4.07499980926514, 1.5749998092651367, 17.1925010681152, -13.117501258850059, wangqian_1472549778, 4.0, 58,
k, 0.6667265833020792, 16.3674983978271, 6.867498397827092, 15.0475006103516, 1.319997787475499, wangqian_1472549778, 4.0, 59,
q, 0.5166570834007871, 15.0475006103516, -0.45249938964839487, 5.14750003814697, 9.900000572204629, wangqian_1472549778, 4.0, 59,
g, 1.4165341666011955, 5.14750003814697, -0.35249996185302734, 16.3674983978271, -11.21999835968013, wangqian_1472549778, 4.0, 59,
y, 1.4822548332995211, 24.2875003814697, 0.7875003814696981, 5.47749996185303, 18.81000041961667, wangqian_1472549778, 4.0, 60,
c, 0.26663587499933783, 5.47749996185303, 3.9774999618530273, 18.0174999237061, -12.53999996185307, wangqian_1472549778, 4.0, 60,
u, 1.0500324166969222, 18.0174999237061, -1.4825000762939027, 24.2875003814697, -6.270000457763601, wangqian_1472549778, 4.0, 60,
b, 0.2999157082995225, 9.19000053405762, 8.690000534057617, 5.39499950408936, 3.795001029968261, wangqian_1472549778, 4.0, 61,
e, 0.2833456250009476, 5.39499950408936, 1.8949995040893555, 14.1399993896484, -8.74499988555904, wangqian_1472549778, 4.0, 61,
l, 0.46699979169716244, 14.1399993896484, 3.639999389648395, 9.19000053405762, 4.9499988555907795, wangqian_1472549778, 4.0, 61,
x, 0.7153753333004715, 22.3074989318848, -0.19250106811520595, 10.0150003433228, 12.292498588562001, wangqian_1472549778, 4.0, 62,
g, 0.499965125000017, 10.0150003433228, 4.5150003433227965, 13.1499996185303, -3.1349992752075, wangqian_1472549778, 4.0, 62,
m, 0.6835835832971497, 13.1499996185303, 1.6499996185303019, 12.1599998474121, 0.9899997711181996, wangqian_1472549778, 4.0, 62,
x, 0.8489152084002853, 21.0700016021729, -1.4299983978270916, 13.1499996185303, 7.920001983642601, wangqian_1472549778, 4.0, 63,
k, 0.5332802917000663, 13.1499996185303, 3.649999618530302, 11.0050010681152, 2.1449985504150995, wangqian_1472549778, 4.0, 63,
l, 0.8499741249979706, 11.0050010681152, 0.505001068115206, -1.94749999046326, 12.952501058578461, wangqian_1472549778, 4.0, 63,
i, 0.31694445840184926, 13.1499996185303, 5.649999618530302, 12.0774993896484, 1.0725002288818999, wangqian_1472549778, 4.0, 64,
i, 0.4501602083000762, 12.0774993896484, 4.577499389648395, 20.0799999237061, -8.0025005340577, wangqian_1472549778, 4.0, 64,
u, 0.7336220417018922, 20.0799999237061, 0.5799999237060973, 13.1499996185303, 6.930000305175801, wangqian_1472549778, 4.0, 64,
f, 0.11543758329935372, -5.0, -9.5, 7.12750053405762, -12.12750053405762, wangqian_1472549778, 4.0, 65,
d, 0.33342183329659747, 7.12750053405762, 4.627500534057617, 2.25999975204468, 4.8675007820129395, wangqian_1472549778, 4.0, 65,
z, 0.23363862500264077, 2.25999975204468, -22.240000247955322, 24.1224994659424, -21.86249971389772, wangqian_1472549778, 4.0, 65,
l, 0.7166646250007034, 12.0774993896484, 1.5774993896483949, 3.33249950408936, 8.74499988555904, wangqian_1472549778, 4.0, 66,
c, 0.36686700000063865, 3.33249950408936, 1.8324995040893555, 9.27250003814697, -5.940000534057611, wangqian_1472549778, 4.0, 66,
i, 0.5668376665998949, 9.27250003814697, 1.7725000381469727, 12.0774993896484, -2.8049993515014293, wangqian_1472549778, 4.0, 66,
g, 0.5001792083967302, 7.29250049591064, 1.7925004959106445, 25.1125011444092, -17.82000064849856, wangqian_1472549778, 4.0, 67,
z, 0.8833748332981486, 25.1125011444092, 0.6125011444092081, 3.08500003814697, 22.027501106262232, wangqian_1472549778, 4.0, 67,
d, 0.40105316669723834, 3.08500003814697, 0.5850000381469727, 7.29250049591064, -4.20750045776367, wangqian_1472549778, 4.0, 67,
j, 0.4339322917003301, 8.11750030517578, -0.38249969482421875, 20.1625003814697, -12.045000076293922, wangqian_1472549778, 4.0, 68,
v, 0.8001634582979023, 20.1625003814697, -0.33749961853030186, 11.0050010681152, 9.157499313354501, wangqian_1472549778, 4.0, 68,
j, 0.7999655000021448, 11.0050010681152, 2.505001068115206, 8.11750030517578, 2.887500762939421, wangqian_1472549778, 4.0, 68,
r, 1.098705374999554, 17.3575000762939, 0.8575000762939027, 21.0700016021729, -3.712501525879002, wangqian_1472549778, 4.0, 69,
v, 0.7335124999990512, 21.0700016021729, 0.5700016021729084, 20.1625003814697, 0.9075012207031996, wangqian_1472549778, 4.0, 69,
s, 0.9830334583020885, 20.1625003814697, 2.662500381469698, 17.3575000762939, 2.8050003051758026, wangqian_1472549778, 4.0, 69,
u, 0.6501863750017947, 21.0700016021729, 1.5700016021729084, 17.1925010681152, 3.8775005340577025, wangqian_1472549778, 4.0, 70,
q, 0.750110125001811, 17.1925010681152, 1.692501068115206, 10.0150003433228, 7.177500724792399, wangqian_1472549778, 4.0, 70,
k, 0.6168023749996792, 10.0150003433228, 0.5150003433227965, 21.0700016021729, -11.055001258850101, wangqian_1472549778, 4.0, 70,
i, 0.45019545829927665, 7.04500007629395, -0.4549999237060547, 25.1125011444092, -18.067501068115252, wangqian_1472549778, 4.0, 71,
y, 0.6835375416994793, 25.1125011444092, 1.612501144409208, 19.0075016021729, 6.1049995422363, wangqian_1472549778, 4.0, 71,
t, 1.4332871250007884, 19.0075016021729, 0.5075016021729084, 7.04500007629395, 11.962501525878952, wangqian_1472549778, 4.0, 71,
h, 0.5164622915981454, 8.19999980926514, 1.6999998092651367, 16.1199989318848, -7.919999122619661, wangqian_1472549778, 4.0, 72,
p, 0.6169901665998623, 16.1199989318848, 1.619998931884794, 14.2224998474121, 1.8974990844727007, wangqian_1472549778, 4.0, 72,
p, 1.1499813332993654, 14.2224998474121, -0.27750015258790484, 8.19999980926514, 6.02250003814696, wangqian_1472549778, 4.0, 72,
g, 0.5834022915987589, 6.22000026702881, 0.7200002670288086, 12.0774993896484, -5.85749912261959, wangqian_1472549778, 4.0, 73,
m, 0.4666929582999728, 12.0774993896484, 0.5774993896483949, 16.2024993896484, -4.124999999999998, wangqian_1472549778, 4.0, 73,
r, 0.6667007500000182, 16.2024993896484, -0.29750061035160513, 6.22000026702881, 9.982499122619588, wangqian_1472549778, 4.0, 73,
l, 0.6998228332995495, 10.0975008010864, -0.40249919891360264, 12.2424983978271, -2.1449975967407013, wangqian_1472549778, 4.0, 74,
n, 0.5834749166024267, 12.2424983978271, -0.2575016021728942, 9.10750007629395, 3.13499832153315, wangqian_1472549778, 4.0, 74,
k, 0.7335922083002515, 9.10750007629395, -0.3924999237060547, 10.0975008010864, -0.9900007247924485, wangqian_1472549778, 4.0, 74,
r, 0.781916749998345, 17.1100006103516, 0.6100006103516051, 21.1525001525879, -4.0424995422363, wangqian_1472549778, 4.0, 75,
w, 0.916337791699334, 21.1525001525879, -0.34749984741209516, 18.1824989318848, 2.9700012207031, wangqian_1472549778, 4.0, 75,
u, 0.8502301249973243, 18.1824989318848, -1.317501068115206, 17.1100006103516, 1.0724983215331996, wangqian_1472549778, 4.0, 75,
m, 0.3832195417016919, 13.0675010681152, 1.567501068115206, 19.0900001525879, -6.022499084472701, wangqian_1472549778, 4.0, 76,
s, 0.8166549166999175, 19.0900001525879, 1.5900001525879048, 12.0774993896484, 7.012500762939501, wangqian_1472549778, 4.0, 76,
m, 0.5837035832992115, 12.0774993896484, 0.5774993896483949, 13.0675010681152, -0.9900016784668004, wangqian_1472549778, 4.0, 76,
m, 0.6822519166998973, 18.1824989318848, 6.682498931884794, 16.2024993896484, 1.9799995422364027, wangqian_1472549778, 4.0, 77,
o, 0.48370254159817705, 16.2024993896484, 2.702499389648395, 26.2674999237061, -10.065000534057702, wangqian_1472549778, 4.0, 77,
y, 0.6835352500020235, 26.2674999237061, 2.7674999237060973, 18.1824989318848, 8.0850009918213, wangqian_1472549778, 4.0, 77,
r, 0.950343749998865, 16.1199989318848, -0.38000106811520595, 1.02250003814697, 15.097498893737832, wangqian_1472549778, 3.0, 1,
d, 0.333059708300425, 1.02250003814697, -1.4774999618530273, 16.0375003814697, -15.015000343322733, wangqian_1472549778, 3.0, 1,
p, 1.0835281250001572, 16.0375003814697, 1.5375003814696981, 16.1199989318848, -0.08249855041509946, wangqian_1472549778, 3.0, 1,
a, 0.29984891670028446, -1.94749999046326, -1.4474999904632568, 8.11750030517578, -10.06500029563904, wangqian_1472549778, 3.0, 2,
i, 0.40002924999862444, 8.11750030517578, 0.6175003051757812, 7.21000003814697, 0.9075002670288095, wangqian_1472549778, 3.0, 2,
h, 0.5167225416989822, 7.21000003814697, 0.7100000381469727, -1.94749999046326, 9.15750002861023, wangqian_1472549778, 3.0, 2,
k, 0.5668027915999119, 11.1700000762939, 1.6700000762939027, 18.0174999237061, -6.847499847412202, wangqian_1472549778, 3.0, 3,
t, 0.8503248334018281, 18.0174999237061, -0.4825000762939027, 4.07499980926514, 13.94250011444096, wangqian_1472549778, 3.0, 3,
d, 0.9335339165991172, 4.07499980926514, 1.5749998092651367, 11.1700000762939, -7.095000267028759, wangqian_1472549778, 3.0, 3,
f, 0.48364529170066817, 5.23000049591064, 0.7300004959106445, 15.1300010681152, -9.900000572204561, wangqian_1472549778, 3.0, 4,
n, 0.5497954583006504, 15.1300010681152, 2.630001068115206, 15.0475006103516, 0.08250045776360082, wangqian_1472549778, 3.0, 4,
p, 0.7501662083013798, 15.0475006103516, 0.5475006103516051, 5.23000049591064, 9.81750011444096, wangqian_1472549778, 3.0, 4,
o, 0.48220208330167225, 16.2849998474121, 2.784999847412095, 22.0599994659424, -5.774999618530302, wangqian_1472549778, 3.0, 5,
x, 0.6668772084012744, 22.0599994659424, -0.440000534057603, 7.04500007629395, 15.014999389648452, wangqian_1472549778, 3.0, 5,
e, 0.7331596665972029, 7.04500007629395, 3.5450000762939453, 16.2849998474121, -9.23999977111815, wangqian_1472549778, 3.0, 5,
x, 0.715822958300123, 25.0300006866455, 2.530000686645508, 17.1100006103516, 7.920000076293899, wangqian_1472549778, 3.0, 6,
s, 0.9334796250004729, 17.1100006103516, -0.38999938964839487, 12.0774993896484, 5.032501220703201, wangqian_1472549778, 3.0, 6,
l, 0.7334593332998338, 12.0774993896484, 1.5774993896483949, 25.0300006866455, -12.9525012969971, wangqian_1472549778, 3.0, 6,
p, 0.9821645832998911, 13.1499996185303, -1.3500003814696981, 7.04500007629395, 6.10499954223635, wangqian_1472549778, 3.0, 7,
e, 0.41678804170078365, 7.04500007629395, 3.5450000762939453, 17.1925010681152, -10.14750099182125, wangqian_1472549778, 3.0, 7,
s, 0.6667667915971833, 17.1925010681152, -0.30749893188479405, 13.1499996185303, 4.042501449584899, wangqian_1472549778, 3.0, 7,
n, 0.5652698332996806, 15.0475006103516, 2.547500610351605, 19.1725006103516, -4.125000000000002, wangqian_1472549778, 3.0, 8,
t, 0.6336672500001441, 19.1725006103516, 0.6725006103516051, 9.10750007629395, 10.065000534057651, wangqian_1472549778, 3.0, 8,
j, 0.783360375000484, 9.10750007629395, 0.6075000762939453, 15.0475006103516, -5.940000534057649, wangqian_1472549778, 3.0, 8,
p, 0.765629125002306, 15.1300010681152, 0.630001068115206, 7.12750053405762, 8.002500534057582, wangqian_1472549778, 3.0, 9,
h, 0.6835886666012811, 7.12750053405762, 0.6275005340576172, 2.01250028610229, 5.115000247955329, wangqian_1472549778, 3.0, 9,
c, 0.5335301665982115, 2.01250028610229, 0.5125002861022949, 10.0150003433228, -8.00250005722051, wangqian_1472549778, 3.0, 9,
g, 0.5499008334008977, 6.30249977111816, 0.8024997711181641, 14.0574989318848, -7.75499916076664, wangqian_1472549778, 3.0, 10,
o, 0.4996815416998288, 14.0574989318848, 0.557498931884794, 8.03500080108643, 6.02249813079837, wangqian_1472549778, 3.0, 10,
i, 0.6669217917005881, 8.03500080108643, 0.5350008010864258, 6.30249977111816, 1.7325010299682697, wangqian_1472549778, 3.0, 10,
y, 0.5831567917011853, 24.0399990081787, 0.5399990081786967, 22.3074989318848, 1.7325000762938991, wangqian_1472549778, 3.0, 11,
s, 0.5498753749998286, 22.3074989318848, 4.807498931884794, 17.0275001525879, 5.2799987792969, wangqian_1472549778, 3.0, 11,
r, 0.7000704583988409, 17.0275001525879, 0.5275001525879048, 24.0399990081787, -7.012498855590799, wangqian_1472549778, 3.0, 11,
v, 1.1821231249996345, 20.1625003814697, -0.33749961853030186, 7.12750053405762, 13.034999847412081, wangqian_1472549778, 3.0, 12,
e, 0.5669545000018843, 7.12750053405762, 3.627500534057617, 24.2049999237061, -17.07749938964848, wangqian_1472549778, 3.0, 12,
y, 1.2499472499985131, 24.2049999237061, 0.7049999237060973, 10.1800003051758, 14.0249996185303, wangqian_1472549778, 3.0, 12,
t, 2.133440208297543, 18.1000003814697, -0.39999961853030186, -0.792500019073486, 18.892500400543188, wangqian_1472549778, 3.0, 13,
f, 0.2001787916997273, -0.792500019073486, -5.292500019073486, 8.19999980926514, -8.992499828338627, wangqian_1472549778, 3.0, 13,
m, 0.7167939999999362, 8.19999980926514, -3.3000001907348633, 11.0874996185303, -2.88749980926516, wangqian_1472549778, 3.0, 13,
f, 0.5172228749979695, 6.38500022888184, 1.885000228881836, 15.1300010681152, -8.74500083923336, wangqian_1472549778, 3.0, 14,
n, 0.6002461250027409, 15.1300010681152, 2.630001068115206, 11.0050010681152, 4.125, wangqian_1472549778, 3.0, 14,
n, 0.7000803750015621, 11.0050010681152, -1.494998931884794, 6.38500022888184, 4.62000083923336, wangqian_1472549778, 3.0, 14,
k, 1.0000477499997942, 10.0150003433228, 0.5150003433227965, 3.16750049591064, 6.84749984741216, wangqian_1472549778, 3.0, 15,
b, 0.7170216250015073, 3.16750049591064, 2.6675004959106445, 17.1100006103516, -13.94250011444096, wangqian_1472549778, 3.0, 15,
t, 1.6668338332965504, 17.1100006103516, -1.3899993896483949, 10.0150003433228, 7.0950002670288015, wangqian_1472549778, 3.0, 15,
r, 0.8832246249985474, 17.0275001525879, 0.5275001525879048, 17.0275001525879, 0.0, wangqian_1472549778, 3.0, 16,
s, 1.1336007083009463, 17.0275001525879, -0.47249984741209516, 6.13749980926514, 10.890000343322761, wangqian_1472549778, 3.0, 16,
g, 0.7835566667017702, 6.13749980926514, 0.6374998092651367, 17.0275001525879, -10.890000343322761, wangqian_1472549778, 3.0, 16,
p, 0.5833692082997004, 15.1300010681152, 0.630001068115206, 11.0874996185303, 4.0425014495849005, wangqian_1472549778, 3.0, 17,
m, 0.7835554582998157, 11.0874996185303, -0.41250038146969814, 4.15750026702881, 6.92999935150149, wangqian_1472549778, 3.0, 17,
e, 0.5332235833011509, 4.15750026702881, 0.6575002670288086, 15.1300010681152, -10.97250080108639, wangqian_1472549778, 3.0, 17,
j, 0.5502377084012551, 10.0150003433228, 1.5150003433227965, 4.32250022888184, 5.69250011444096, wangqian_1472549778, 3.0, 18,
d, 0.35027533339962247, 4.32250022888184, 1.822500228881836, 5.14750003814697, -0.8249998092651296, wangqian_1472549778, 3.0, 18,
e, 0.6002005416994507, 5.14750003814697, 1.6475000381469727, 10.0150003433228, -4.86750030517583, wangqian_1472549778, 3.0, 18,
y, 0.983407416701084, 23.0500011444092, -0.4499988555907919, 10.0975008010864, 12.952500343322802, wangqian_1472549778, 3.0, 19,
l, 0.7665818750028848, 10.0975008010864, -0.40249919891360264, 23.0500011444092, -12.952500343322802, wangqian_1472549778, 3.0, 19,
y, 1.7836180834019615, 23.0500011444092, -0.4499988555907919, 23.0500011444092, 0.0, wangqian_1472549778, 3.0, 19,
m, 0.5651475416998437, 11.0050010681152, -0.49499893188479405, 2.01250028610229, 8.992500782012911, wangqian_1472549778, 3.0, 20,
b, 0.417041916600283, 2.01250028610229, 1.512500286102295, 2.01250028610229, 0.0, wangqian_1472549778, 3.0, 20,
d, 0.5667722916005005, 2.01250028610229, -0.4874997138977051, 11.0050010681152, -8.992500782012911, wangqian_1472549778, 3.0, 20,
k, 0.6997711250005523, 11.1700000762939, 1.6700000762939027, 26.1849994659424, -15.014999389648501, wangqian_1472549778, 3.0, 21,
z, 0.8502833749989804, 26.1849994659424, 1.684999465942397, 16.0375003814697, 10.147499084472699, wangqian_1472549778, 3.0, 21,
q, 0.8165689166999073, 16.0375003814697, 0.5375003814696981, 11.1700000762939, 4.867500305175803, wangqian_1472549778, 3.0, 21,
h, 0.6985259166031028, 7.04500007629395, 0.5450000762939453, 15.1300010681152, -8.08500099182125, wangqian_1472549778, 3.0, 22,
n, 0.5001867499995569, 15.1300010681152, 2.630001068115206, 14.2224998474121, 0.9075012207031001, wangqian_1472549778, 3.0, 22,
o, 1.2998657916032244, 14.2224998474121, 0.7224998474120952, 7.04500007629395, 7.177499771118151, wangqian_1472549778, 3.0, 22,
i, 0.4668777084007161, 9.02500057220459, 1.5250005722045898, 1.02250003814697, 8.00250053405762, wangqian_1472549778, 3.0, 23,
a, 0.23364458340074634, 1.02250003814697, 1.5225000381469727, 13.0675010681152, -12.04500102996823, wangqian_1472549778, 3.0, 23,
n, 0.7499798749995534, 13.0675010681152, 0.567501068115206, 9.02500057220459, 4.042500495910611, wangqian_1472549778, 3.0, 23,
i, 0.4834730832990317, 9.02500057220459, 1.5250005722045898, 3.00250053405762, 6.02250003814697, wangqian_1472549778, 3.0, 24,
c, 0.23285937499895226, 3.00250053405762, 1.5025005340576172, 2.25999975204468, 0.7425007820129399, wangqian_1472549778, 3.0, 24,
c, 0.3669299165994744, 2.25999975204468, 0.7599997520446777, 9.02500057220459, -6.76500082015991, wangqian_1472549778, 3.0, 24,
q, 0.715588500002923, 17.1925010681152, 1.692501068115206, 12.1599998474121, 5.032501220703098, wangqian_1472549778, 3.0, 25,
l, 0.5167760832991917, 12.1599998474121, 1.6599998474120952, 25.0300006866455, -12.8700008392334, wangqian_1472549778, 3.0, 25,
z, 1.1167180415977782, 25.0300006866455, 0.5300006866455078, 17.1925010681152, 7.837499618530302, wangqian_1472549778, 3.0, 25,
s, 0.7667769582985784, 18.0174999237061, 0.5174999237060973, 24.0399990081787, -6.022499084472599, wangqian_1472549778, 3.0, 26,
y, 0.8503146249968268, 24.0399990081787, 0.5399990081786967, 13.0675010681152, 10.9724979400635, wangqian_1472549778, 3.0, 26,
m, 1.067201041700173, 13.0675010681152, 1.567501068115206, 18.0174999237061, -4.9499988555909, wangqian_1472549778, 3.0, 26,
x, 0.6319260833988665, 18.3474998474121, -4.152500152587905, 20.0799999237061, -1.7325000762940022, wangqian_1472549778, 3.0, 27,
u, 0.7333870416987338, 20.0799999237061, 0.5799999237060973, 3.16750049591064, 16.91249942779546, wangqian_1472549778, 3.0, 27,
c, 0.46702329170148005, 3.16750049591064, 1.6675004959106445, 18.3474998474121, -15.179999351501458, wangqian_1472549778, 3.0, 27,
w, 0.8500502499991853, 21.1525001525879, -0.34749984741209516, 7.04500007629395, 14.107500076293952, wangqian_1472549778, 3.0, 28,
h, 0.48373254160105716, 7.04500007629395, 0.5450000762939453, 19.0075016021729, -11.962501525878952, wangqian_1472549778, 3.0, 28,
t, 0.8668666666999343, 19.0075016021729, 0.5075016021729084, 11.0050010681152, 8.0025005340577, wangqian_1472549778, 3.0, 28,
p, 0.6168581665988313, 17.2749996185303, 2.774999618530302, 9.02500057220459, 8.249999046325708, wangqian_1472549778, 3.0, 29,
j, 0.8169315000013739, 9.02500057220459, 0.5250005722045898, 26.0200004577637, -16.99499988555911, wangqian_1472549778, 3.0, 29,
z, 1.2667883334033831, 26.0200004577637, 1.5200004577637003, 18.5949993133545, 7.425001144409201, wangqian_1472549778, 3.0, 29,
q, 1.1672476249987085, 16.2024993896484, 0.7024993896483949, 20.0799999237061, -3.8775005340577025, wangqian_1472549778, 3.0, 30,
v, 0.682912625001336, 20.0799999237061, -0.4200000762939027, 14.1399993896484, 5.940000534057701, wangqian_1472549778, 3.0, 30,
o, 0.8665780417031783, 14.1399993896484, 0.6399993896483949, 16.2024993896484, -2.0624999999999982, wangqian_1472549778, 3.0, 30,
g, 0.4487385415995959, 6.05500030517578, 0.5550003051757812, 3.08500003814697, 2.9700002670288104, wangqian_1472549778, 3.0, 31,
e, 0.46713370829820633, 3.08500003814697, -0.41499996185302734, 18.0174999237061, -14.932499885559132, wangqian_1472549778, 3.0, 31,
r, 0.8833415417029755, 18.0174999237061, 1.5174999237060973, 6.05500030517578, 11.96249961853032, wangqian_1472549778, 3.0, 31,
u, 0.765693958303018, 21.2350006103516, 1.7350006103516051, 20.0799999237061, 1.1550006866455007, wangqian_1472549778, 3.0, 32,
v, 1.200124916700588, 20.0799999237061, -0.4200000762939027, 10.2624998092651, 9.817500114441001, wangqian_1472549778, 3.0, 32,
l, 0.7664821250000386, 10.2624998092651, -0.2375001907349059, 21.2350006103516, -10.972500801086502, wangqian_1472549778, 3.0, 32,
d, 0.33358458329894347, 4.23999977111816, 1.739999771118164, 4.07499980926514, 0.16499996185301935, wangqian_1472549778, 3.0, 33,
b, 0.5668927083024755, 4.07499980926514, 3.5749998092651367, 13.1499996185303, -9.07499980926516, wangqian_1472549778, 3.0, 33,
m, 0.7163032915996155, 13.1499996185303, 1.6499996185303019, 4.23999977111816, 8.909999847412141, wangqian_1472549778, 3.0, 33,
x, 0.6167814167019969, 23.1325016021729, 0.6325016021729084, 24.1224994659424, -0.9899978637694993, wangqian_1472549778, 3.0, 34,
w, 0.816703166699881, 24.1224994659424, 2.622499465942397, 18.1824989318848, 5.940000534057599, wangqian_1472549778, 3.0, 34,
t, 0.7166921249990992, 18.1824989318848, -0.31750106811520595, 23.1325016021729, -4.9500026702881, wangqian_1472549778, 3.0, 34,
m, 0.5002256250008941, 12.0774993896484, 0.5774993896483949, 4.15750026702881, 7.91999912261959, wangqian_1472549778, 3.0, 35,
a, 0.28349325000090175, 4.15750026702881, 4.657500267028809, 7.12750053405762, -2.9700002670288095, wangqian_1472549778, 3.0, 35,
f, 0.5331764166003268, 7.12750053405762, 2.627500534057617, 12.0774993896484, -4.94999885559078, wangqian_1472549778, 3.0, 35,
j, 0.45006399999692803, 10.0150003433228, 1.5150003433227965, 11.0874996185303, -1.0724992752075, wangqian_1472549778, 3.0, 36,
j, 0.8000933750008699, 11.0874996185303, 2.587499618530302, 13.0675010681152, -1.9800014495849005, wangqian_1472549778, 3.0, 36,
o, 1.8331049167027231, 13.0675010681152, -0.43249893188479405, 10.0150003433228, 3.0525007247924005, wangqian_1472549778, 3.0, 36,
u, 0.6655490000011923, 20.0799999237061, 0.5799999237060973, 17.1100006103516, 2.9699993133544993, wangqian_1472549778, 3.0, 37,
s, 0.983564624999417, 17.1100006103516, -0.38999938964839487, 1.02250003814697, 16.087500572204632, wangqian_1472549778, 3.0, 37,
c, 0.3835662499986938, 1.02250003814697, -0.47749996185302734, 20.0799999237061, -19.05749988555913, wangqian_1472549778, 3.0, 37,
a, 0.2831188749987632, 1.10500001907349, 1.6050000190734863, 17.1100006103516, -16.00500059127811, wangqian_1472549778, 3.0, 38,
p, 0.7168910832988331, 17.1100006103516, 2.610000610351605, 7.04500007629395, 10.065000534057653, wangqian_1472549778, 3.0, 38,
h, 0.5335758750006789, 7.04500007629395, 0.5450000762939453, 1.10500001907349, 5.94000005722046, wangqian_1472549778, 3.0, 38,
q, 0.7332855415988888, 16.2024993896484, 0.7024993896483949, 26.1849994659424, -9.982500076294002, wangqian_1472549778, 3.0, 39,
z, 0.8000312500007567, 26.1849994659424, 1.684999465942397, 26.2674999237061, -0.0825004577637003, wangqian_1472549778, 3.0, 39,
