reached, 7, true
64740.0641389583, 64741.1311032917, 18.269998550415
64741.36437375, 64741.84768875, 5.00999927520752
64742.2143365, 64742.49770475, 1.18499994277954
64743.031053625, 64743.814587125, 2.20499992370605
64744.2143871667, 64745.097928625, 6.02999973297119
64745.397655875, 64745.8977224583, 4.15999984741211
64746.197747625, 64746.6149430417, 3.1399998664856
traveled, 1, false
64747.3144439167, 64747.379961375, -4.0
traveled, 9, true
64753.0818017917, 64753.981580125, 20.2249984741211
64754.23152725, 64754.8319516667, 17.0799999237061
64755.08166475, 64755.3317538333, 1.0149998664856
64755.798615, 64757.6982419583, 24.0499992370605
64758.0318439167, 64758.71533175, 7.22000026702881
64758.9986112917, 64759.4986371667, 10.0249996185303
64759.7820227083, 64760.1487005417, 5.09500026702881
64760.398692, 64760.9168124583, 4.07499980926514
64761.848639375, 64761.914194125, -4.0
prisoners, 10, true
64764.93224425, 64765.5994343333, 14.1900005340576
64765.9159202083, 64767.2661775833, 20.0550003051758
64767.5824322917, 64769.0995171667, 10.1949996948242
64769.4659475417, 64771.266083125, 18.0149993896484
64771.56584775, 64772.7328356667, 14.1900005340576
64772.96608375, 64773.6332367917, 14.1900005340576
64773.8662374583, 64774.2163692917, 6.02999973297119
64774.4674960417, 64775.7332816667, 18.1849994659424
64776.083026625, 64777.166454125, 18.0149993896484
64778.3831485, 64778.4652296667, -4.0
residing, 9, true
64795.4844134583, 64796.151352625, 18.0999984741211
64796.567827875, 64797.3180304583, 3.05499982833862
64797.75149825, 64798.9848872083, 20.2249984741211
64799.3180281667, 64800.0518385417, 9.00500011444092
64800.4346787917, 64800.8349791667, 4.07499980926514
64801.1680572083, 64802.1848549167, 8.06999969482422
64802.50152225, 64803.8519692917, 12.1499996185303
64804.1849195417, 64804.751887375, 7.13499927520752
64805.88496425, 64805.9336094167, -4.0
simply, 7, true
64807.4687833333, 64808.919194375, 17.25
64809.2854984583, 64810.2352887917, 7.04999923706055
64810.5019419167, 64811.3523758333, 13.0849990844727
64811.6188277917, 64812.2020795417, 13.2549991607666
64812.5689529167, 64813.2859780833, 10.1099996566772
64813.5355863333, 64815.1358701667, 25.2399997711182
64816.7523475, 64816.8010315, -4.0
station, 10, true
64819.93624175, 64820.7197747917, 18.1849994659424
64821.1027801667, 64822.3527527083, 17.1650009155273
64822.6698644167, 64823.7028139583, 7.39000034332275
64827.0197969167, 64827.3197279167, 34.0
64827.0197969167, 64828.8365556667, 1.0149998664856
64829.43666125, 64830.7702650417, 21.0750007629395
64831.0700318333, 64832.0030475, 9.00500011444092
64832.3032579583, 64833.1369002083, 14.4449996948242
64833.4034344583, 64834.235686875, 12.0650005340576
64838.1189825833, 64838.2035455, -4.0
supported, 10, true
64843.1210884167, 64844.2376162083, 19.5450000762939
64844.5875875833, 64845.35429225, 19.2900009155273
64845.6376689167, 64846.9380337083, 15.0400009155273
64847.2543687083, 64847.9380860833, 15.2099990844727
64848.2879120417, 64849.3714945, 14.019998550415
64849.7880375833, 64851.5549609167, 17.1650009155273
64851.7880461667, 64852.4880147083, 20.1399993896484
64852.8715502083, 64853.8217824167, 4.07499980926514
64854.1049575833, 64854.555074125, 2.20499992370605
64855.121504625, 64855.1870384167, -4.0
nature, 7, true
64856.471943, 64857.0884229583, 13.0
64857.4050207083, 64857.6719589167, 1.10000038146973
64858.0719337917, 64859.572151125, 18.0999984741211
64859.7386005417, 64860.6219284583, 19.0349998474121
64861.0052866667, 64862.205370625, 16.144998550415
64862.4722202917, 64862.9888095, 6.02999973297119
64863.5553632083, 64863.6207498333, -4.0
sell, 8, true
64864.4891599167, 64865.789279875, 20.2249984741211
64866.1392565833, 64866.5559645833, 5.00999927520752
64866.8058954167, 64867.4723690417, 13.2549991607666
64867.6724255417, 64868.204529875, 11.0450000762939
64870.5714, 64870.654605375, -4.0
64870.8725145417, 64870.9391888333, -4.0
64871.1057845, 64871.17127625, -4.0
64871.3725640417, 64871.421369875, -4.0
process, 10, true
64873.4727261667, 64874.556191125, 14.019998550415
64874.9064796667, 64876.3063055833, 23.0300006866455
64877.0728922083, 64877.92303625, 34.0
64877.0728922083, 64880.056217375, 16.0599994659424
64880.2398895, 64881.20659525, 12.2350006103516
64881.5732732917, 64882.0235027917, 2.03499984741211
64882.290098625, 64882.6235367917, 3.1399998664856
64882.9066354583, 64884.073470125, 16.230001449585
64884.32352975, 64885.1566905417, 20.0550003051758
64886.4572542083, 64886.5234891667, -4.0
mainly, 9, true
64889.207454125, 64889.790513375, 14.4449996948242
64890.10733375, 64890.39070075, 2.03499984741211
64890.7241502917, 64892.85760075, 33.8300018310547
64890.7241502917, 64894.3740731667, 0.0799999237060547
64895.5744540833, 64896.391175375, 8.06999969482422
64896.7912551667, 64898.2580054583, 13.0
64898.6244527083, 64899.241405125, 11.2150001525879
64899.50788825, 64900.858244625, 24.2199993133545
64901.7578320417, 64901.839973125, -4.0
stand, 6, true
64904.908448125, 64905.8249110417, 19.1200008392334
64906.158506, 64906.9916214583, 19.0349998474121
64907.375172, 64908.6082799583, -1.96000003814697
64909.10857875, 64909.79184925, 14.019998550415
64910.391790875, 64910.9088184583, 4.07499980926514
64916.525471875, 64916.59216575, -4.0
washington, 13, false
64925.6929708333, 64926.3429916667, 27.1949996948242
64927.1430869167, 64927.7595305, 1.0149998664856
64928.3766972917, 64929.7264789583, 16.144998550415
64930.1099499583, 64931.9768259167, 13.0
64932.2433656667, 64932.37662625, 34.0
64932.2433656667, 64933.7770235417, 6.02999973297119
64934.2267666667, 64935.610468875, 10.0249996185303
