xga, 0, false, 0
xga, 3, false, 0
10772.2558024583, 10773.1224767083, 21.4825000762939, 4.0
10773.5890830417, 10774.4394547083, 9.10750007629395, 4.0
10774.872507375, 10775.1561334583, 3.00250053405762, 4.0
fhk, 3, false, 1
10778.6396942917, 10779.0397760833, 7.04500007629395, 4.0
10779.356092125, 10779.7397815833, 11.1700000762939, 4.0
10780.0396285417, 10780.4231007083, 12.1599998474121, 4.0
ouh, 10, false, 2
10782.4732127917, 10783.0565184583, 20.0799999237061, 4.0
10783.3565565833, 10783.939545875, 23.0500011444092, 4.0
10784.4399424167, 10784.7051150417, -2.9375, 4.0
10786.2566392917, 10787.040047, 19.9974994659424, 4.0
10788.2902641667, 10788.9568825, 14.1399993896484, 4.0
10789.240055875, 10789.9737586667, 19.5025005340576, 4.0
10790.2402137083, 10790.58880075, 12.4899997711182, 4.0
10792.8572551667, 10793.5736482917, 12.1599998474121, 4.0
10793.873777625, 10794.6738087917, 18.1000003814697, 4.0
10794.9738714167, 10795.4905694167, 10.0975008010864, 4.0
qjy, 3, false, 3
10797.8741877083, 10798.507491125, 15.4600009918213, 4.0
10798.70726375, 10799.2577476667, 7.21000003814697, 4.0
10799.5240897083, 10800.440875375, 21.3175010681152, 4.0
wzu, 3, false, 4
10802.7578417083, 10803.891328625, 20.2449989318848, 4.0
10804.1745982083, 10804.8412646667, 23.1325016021729, 4.0
10805.1245895833, 10806.0081115833, 17.1100006103516, 4.0
xlg, 3, false, 5
10808.0081754583, 10809.1582717083, 24.2875003814697, 4.0
10809.4916157917, 10810.158527625, 11.1700000762939, 4.0
10810.4748168333, 10810.9079649583, 8.28250026702881, 4.0
dst, 3, false, 6
10812.5585186667, 10812.9586002083, 4.15750026702881, 4.0
10813.258489875, 10814.075352375, 17.1925010681152, 4.0
10814.35864125, 10814.858367875, 20.0799999237061, 4.0
zlm, 3, false, 7
10816.2752815, 10817.2087199583, 24.1224994659424, 4.0
10817.4587404583, 10818.0755405833, 9.51999950408936, 4.0
10818.3421532083, 10818.775454875, 15.4600009918213, 4.0
gud, 3, false, 8
10820.458948625, 10820.9423471667, 7.29250049591064, 4.0
10821.2423098333, 10821.85897275, 17.1100006103516, 4.0
10822.1589088333, 10822.5258472917, 3.00250053405762, 4.0
uov, 3, false, 9
10824.0259339583, 10825.2260772083, 21.3999996185303, 4.0
10825.5258179167, 10826.609566375, 12.0774993896484, 4.0
10826.8929203333, 10827.6412812083, 21.0700016021729, 4.0
fku, 9, false, 10
10829.8094586667, 10830.3262208333, 7.04500007629395, 4.0
10830.609504875, 10831.193176125, 8.36499977111816, 4.0
10831.459531, 10832.1930025417, 18.5124988555908, 4.0
10834.0266094583, 10834.4767559583, 9.10750007629395, 4.0
10834.7932506667, 10835.7768027917, 14.0574989318848, 4.0
10837.2931810417, 10837.6936830417, 10.3450002670288, 4.0
10838.5601364583, 10839.3603199167, 6.38500022888184, 4.0
10839.64340775, 10840.826800125, 10.0150003433228, 4.0
10841.0599048333, 10841.7434452917, 20.3274993896484, 4.0
tjy, 3, false, 11
10843.3603660417, 10845.14403525, 19.0075016021729, 4.0
10845.4772520417, 10845.9941893333, 10.1800003051758, 4.0
10846.2941669583, 10847.1263135417, 25.0300006866455, 4.0
myn, 20, false, 12
10849.8942227917, 10850.4776729583, 12.4074993133545, 4.0
10850.7276420417, 10851.7613035417, 27.0925025939941, 4.0
10853.7779288333, 10856.14461, 10.0975008010864, 4.0
10856.4780686667, 10857.6948605833, 25.5249996185303, 4.0
10859.9782289167, 10860.4782491667, 17.0275001525879, 4.0
10861.2449958333, 10862.1617674583, 12.0774993896484, 4.0
10862.4447404167, 10863.161661125, 22.0599994659424, 4.0
10863.4449256667, 10863.9286017083, 14.3049983978271, 4.0
10865.7787089167, 10866.495279875, 11.4174995422363, 4.0
10866.7618569583, 10867.6287155417, 26.1024990081787, 4.0
10867.99538625, 10868.528802, 6.05500030517578, 4.0
10869.2290268333, 10870.1954946667, 13.1499996185303, 4.0
10870.4620057083, 10871.1456452083, 27.1749992370605, 4.0
10871.4622794167, 10871.9455636667, 12.4074993133545, 4.0
10873.2625095417, 10873.7957909583, 11.0050010681152, 4.0
10874.0458154583, 10874.8127294583, 27.0925025939941, 4.0
10875.5124442083, 10875.82933225, 0.0325002670288086, 4.0
10876.5958817917, 10877.2294492083, 13.2325000762939, 4.0
10877.5125756667, 10878.2793459583, 24.6174983978271, 4.0
10878.5459132083, 10878.9960138333, 14.3049983978271, 4.0
iqz, 3, false, 13
10880.779815125, 10881.2296923333, 8.19999980926514, 4.0
10881.5127968333, 10882.479577875, 16.2849998474121, 4.0
10882.7295064167, 10883.213317875, 25.3600006103516, 4.0
veb, 3, false, 14
10884.8797880833, 10885.8465949167, 21.4825000762939, 4.0
10886.1466617917, 10886.463305125, 3.25, 4.0
10886.8131985, 10887.2135671667, 2.59000015258789, 4.0
iat, 3, false, 15
10889.2802884583, 10889.6970027917, 7.04500007629395, 4.0
10889.9967818333, 10890.2802331667, 4.32250022888184, 4.0
10890.6300534167, 10891.3128772917, 18.1000003814697, 4.0
hab, 3, false, 16
10892.7472300833, 10893.213660125, 11.0050010681152, 4.0
10893.5135805417, 10893.7972701667, 3.08500003814697, 4.0
10894.1636373333, 10894.3804376667, 0.115000247955322, 4.0
bng, 3, false, 17
10896.3639459583, 10896.6974140417, 0.0325002670288086, 4.0
10897.04738675, 10897.7306711667, 11.1700000762939, 4.0
10898.0476384583, 10898.4975659167, 8.11750030517578, 4.0
ttd, 3, false, 18
